,date,thumbsUpCount,comment,score,review score
9141,2021-03-01,0,최근 버전 잘 사용하고 있어요,5,2.0
9142,2021-03-01,0,처음 사용한 은행으로 지금까지 쭉 사용해오고 있는 국민은행 편리하고 따뜻한 느낌이라 잘 쓰고 있네요 점점 더 보기 편하게 접근하기 좋게 변화돼서 좋아요,4,15.45
9143,2021-03-01,0,고객을 위한 마음  김창범,5,0.0
9144,2021-03-01,0,어플 사용이 쉽고 유용하여 더 자주 이용하고 있습니다 급여통장으로 사용하고 있는데 이체 시 효율성이 만족스럽습니다 계속해서 이용하는 편의제공을 위해 힘써주셔서 감사해요  국민은행 파이팅,5,7.0
9145,2021-03-01,0,인증 시 시간이 많이 소요되며 자동 로그인을 폰 자체 바이오 인증 안 해도 가능하게 해주면 좋겠네요,3,1.5
9146,2021-03-01,0,타은행에 비해 앱 이용이 편리해서 좋아요 ,5,6.0
9147,2021-03-01,0,내가 자주 사용하는 기능을 등록할 수 있어 앱 사용이 편리하다 다른 은행 계좌도 국민은행 앱 오픈뱅킹으로 사용하고 있습니다 국민은행 앱은 기능 한눈에 보여 사용하기 쉽고 편리합니다,5,13.0
9148,2021-03-01,0,쓰기 편리하고 좋아요,5,6.0
9149,2021-03-01,0,국민은행을 사용 중인 고객이고요 앱이 복잡한 게 많습니다 개선 부탁드립니다,5,-3.5
9150,2021-03-01,0,대출거래하면서 가입하게 되었어요 앱이 어렵지 않고 편하게 볼 수 있어 좋아요,5,6.0
9151,2021-03-01,0,주거래은행인데 사용하기 편해요,5,3.0
9152,2021-03-01,0,사용하기 편리한 앱이에요 다른 계좌도 연동해서 한눈에 쉽게 볼 수 있고 지문등록으로 간편한 로그인을 할 수 있어서 좋아요,5,12.0
9153,2021-03-01,0,아직까진 만족해요 여태까지 쓰면서 크게 불편한 점도 없습니다 주로 공과금 이체나 생활비를 국민은행을 이용하는데 오류나 지 않고 만족해요,5,-2.0
9154,2021-03-01,0,어플 구동 속도가 빠르고 메뉴가 카테고리화 잘 되어있어서 찾기 편합니다,5,6.0
9155,2021-03-01,0,늘 잘 쓰고 있어요 근데 국민은행 어플이 너무 많아요 통합 어플이 나오면 좋겠어요,5,1.5
9156,2021-03-01,0,편리하게 은행 업무를 볼 수 있어 좋아요,5,6.0
9157,2021-03-01,0,주거래은행이에요 편리해요 밤에 점검 시간 걸리지만 않으면 굿굿,5,6.0
9158,2021-03-01,0,대학교 때부터 국민은행 모바일 어플 사용하였어요 13년이 넘어가는데 중간중간 리뉴얼도 많이 했지만 항상 어플이 직관적으로 보기 쉽게 되어있어서 아주 편합니다 앞으로도 국민은행을 주거래은행으로 활용해보려고 합니다,5,11.3
9159,2021-03-01,0,주거래은행이라 자주 사용하는데 타은행 어플보다 보기 쉬워요 어플은 편리한 게 최고 징,5,13.0
9160,2021-03-01,0,주거래 은행이라 유용하게 잘 씁니다 로그인 방법도 다양하고 점점 편리한 기능이 많아져 좋습니다 하지만 국민은행 관련 어플 중 스타뱅킹 역할을 하는 어플이 많아 실질적 사용 비중은 조금 낮습니다 리브나 스타 알림 앱을 주로 사용하게 됩니다,5,12.5
9161,2021-03-01,0,급여통장으로 잘 사용하고 있어요 편리하고 좋아요,5,8.0
9162,2021-03-01,0,kb 다양한 app이 있어서 유용하게 잘 쓰고 있습니다,5,6.0
9163,2021-03-01,0,편리하게 잘 사용 중인 어플입니다,5,5.0
9164,2021-03-01,0,KB 은행은 성인이 되고 제 첫 은행이에요 주택청약도 가입 중이고 편하게 이용하고 있어요 무엇보다 앱 사용이 간편하고 한눈에 보기 좋아서 만족합니다,5,12.0
9165,2021-03-01,0,은행을 가지 않아도 웬만한 업무는 어플을 통해 처리할 수 있어요,5,-1.0
9166,2021-03-01,0,메뉴 사용이 편하고 쉬운 것 같아요 잘 쓰고 있습니다,5,9.0
9167,2021-03-01,0,딱히 불편한 건 느끼지 못했습니다,4,3.0
9168,2021-03-01,0,은행 가지 않고도 웬만한 일은 앱으로 다 되니 확실히 편한 것 같아요,5,4.1
9169,2021-03-01,0,주거래 은행 앱으로 항상 잘 사용하고 있네요,5,2.0
9170,2021-03-01,0,오랫동안 쓰고 있는 국민은행 어플이에요 제일 익숙하고 편리해서 타게 좌도 이 어플로 조회하고 이체까지 합니다 타은행에서 이체 시 수수료 나오는데 국민에서 타행계좌를 이체 시 수수료도 없더군요 오래 써서 그런 건지 암튼 국민은행은 베프 같은 느낌이라 편하고 좋아요,5,7.0
9171,2021-03-01,0,국민은행 이용자라면 필수 템,5,0.0
9172,2021-03-01,0,간편하고 아주 좋아요 만족합니다 그래서 쭉 국민은행 주거래은행하고 있어요,5,13.2
9173,2021-03-01,0,에러 없이 잘 사용 중입니다,5,-5.0
9174,2021-03-01,0,지금까지 kb 스타뱅킹 어플 이용하면서 오류 없이 잘 사용했어요 로그인 방법이 다양해서 저한테 편리한 방법으로 로그인하면 되고 이체도 편리하게 할 수 있어서 좋아요 kb 관련 어플들이 너무 많아서 한 어플로 통합했으면 좋겠어요 복잡하고 관리하기 힘드네요,5,3.5
9175,2021-03-01,0,모바일 인증서가 도입되면서 사용이 너무 편해졌습니다,5,6.0
9176,2021-03-01,0,주거래 은행이고 안정적으로 잘 쓰고 있습니다 분산된 어플들이 조금 더 통합됐으면 하는 아쉬움은 있지만 아직까지 큰 불편함이나 오류를 느낀 적은 없는 듯하네요 다른 은행 금융 어플에 비해 깔끔하고 눈에 잘 들어온다고 생각합니다,5,0.75
9177,2021-03-01,0,편리하며 이동 시 진행속도가 빨라 이체 시 편합니다,5,4.0
9178,2021-03-01,0,국민은행 어플 잘 이용하고 있습니다 더욱더 발전하시고 편리하게 기능 보안해달라는 의미로 별 하나 뺐습니다 건강하시고 자주 이용하는 주 고객으로 만날 수 있기를 바랍니다 감사합니다 ,4,3.9
9179,2021-03-01,0,지문인식으로 편하게 로그인이 가능해서 좋았고 쉽게 설명되어있어 조금의 망설임 없이 사용할 수 있어요 다른 은행 것도 사용하지만 국민은행이 제일 깔끔한 디자인에 편리함까지 두루 갖췄네요 앞으로도 국민은행 애용할게요,5,13.5
9180,2021-03-01,0,사용하기 편하고 한눈에 볼 수 있어 좋아요,4,8.0
9181,2021-03-01,0,밥처럼 김치처럼 생활의 기본이 된 앱입니다 불편함 없이 잘 쓰고 있어요 늘 발전하는 앱이 되길 바랍니다,5,5.7
9182,2021-03-01,0,김현정 주거래은행으로 kb 사용 중이라 인터넷뱅킹도 주로 사용하는데요 앱 사용 시 큰 불편 없이 잘 사용하고 있어 부모님도 사용 권해드렸는데 잘 이용하셔서 전반적으로 만족합니다,5,0.0
9183,2021-03-01,0,모든 계좌를 한 번에 확인할 수 있고 등록된 계좌 간 이체 수수료가 없어서 편리합니다,5,2.0
9184,2021-03-01,0,주거래은행이 kb라 자주 이용하게 되는데 다른 은행 앱보다 메뉴 항목 찾기도 쉽고 사용하기 편리해요,5,8.0
9185,2021-03-01,0,타행 어플에 비해 오류도 거의 없고 사용하기 편리해요,5,-1.0
9186,2021-03-01,0,스타뱅킹 이용 잘 하고 있습니다,5,2.0
9187,2021-03-01,0,국민은행 어플이 가장 쉽고 편해요,5,9.0
9188,2021-03-01,0,편하게 잘 쓰고 있습니다,5,4.0
9189,2021-03-01,0,항상 잘 사용하고 있습니다,5,2.0
9190,2021-03-01,0,우선 사용하기 편리하고 간단함이 타 은행 뱅킹보다 더 좋습니다,5,10.5
9191,2021-03-01,0,장기 고객으로서 정망 항상 생각하는 건데 제발 앱 좀 줄여주세요 안 그래도 앱 어디에 잇는지 잘 기억도 못 하는데 어디 앱에선 뭐밖에 안되고 뭐는 딴 앱에서 해야 되고 솔직히 정말 귀찮아요 앱 하나에 모든 기능을 좀 넣어주세요 뭣하면 금융만이라도 스타뱅킹이랑 스타 알림을 따로 두는 게 말이 되나요 스타뱅킹만 다운로드하면 입출금 알림을 못 받는 건 너무 불편해요,1,5.75
9192,2021-03-01,0,잘 이용하고 있습니다,5,2.0
9193,2021-03-01,0,한눈에 보기 쉽고 편하게 잘 돼있고 너무 잘 쓰고 있어요,5,8.0
9194,2021-03-01,0,여러 가지 앱을 통합하면 좋겠어요,5,-0.5
9195,2021-03-01,0,진짜 최고예요 보기도 좋고 구성이 편해요,5,16.0
9196,2021-03-01,0,하나 민정 편리하게 사용하고 있습니다 모바일 인증서 이후 더욱더 편리해진 것 같아요 금융 편의사항이 많아 은행 갈 필요가 없어요 스타뱅킹 응원합니다,5,6.0
9197,2021-03-01,0,편리하고 유용해요 달 사용하고 있어요,5,6.0
9198,2021-03-01,0,잘 사용하고 있어요,4,2.0
9199,2021-03-01,0,번거로운 절차 없이 편리하게 사용할 수 있으면서도 송금 전 다시 한 번 더 확인할 수 있는 점이 마음에 듭니다,5,-4.75
9200,2021-03-01,0,편하게 잘 사용하고 있어요 Kb 모바일 인증서 세상 편함 보안카드 otp 다 필요 없네요,5,5.5
9201,2021-03-01,0,한눈에 보이는 것도 좋고 필요한 것들도 찾기 좋게 되어있어요 다만 조금 무겁고 느린 감이 있습니다,5,5.5
9202,2021-03-01,0,이 앱 자체는 괜찮습니다 근데 제발 타 어플이랑 통합 좀 해주세요 왜 kb만 관련 어플이 차고 넘치나 오,5,6.3
9203,2021-03-01,0,대학생 때 첫 은행을 국민은행으로 사용하여 지금까지 계속 이용하는데 앱이 간편하게 되어있어 좋아요,5,5.0
9204,2021-03-01,0,오래 사용해서 그런지 보기 편리하고 크게 불편한 점을 느껴보지 못했습니다 다른 뱅킹에 비해서도 한눈에 보기 좋습니다,5,-1.0
9205,2021-03-01,0,앱이 점점 발전해나가는 모습이 보기 좋습니다 처음 사용할 때는 앱도 느리고 답답하고 메뉴도 정리 안 되어있는 느낌이 있었는데 리뉴얼 한번 거치고 나니 모든 게 나아졌습니다 앞으로도 고객 의견을 적절히 받아들여서 발전해나가는 모습을 유지했으면 좋겠습니다,5,2.5
9206,2021-03-01,0,좋아요 편하고 사용하기 좋아요  만족합니다,5,12.0
9207,2021-03-01,0,금융사 앱 중에 가장 편리하고 활용도면에서 마음에 듭니다 특히 KB카드 혜택도 좋아서 애용하고 있습니다  스타뱅킹 주로 이용하는 것에 앞으로도 후회 없었으면 좋겠어요,5,14.7
9208,2021-03-01,0,국민은행을 주거래은행으로 이용하고 있는데 앱이 정말 편리하고 쉽고 빠르고 마음에 쏙 들어서 모두에게 추천하고 싶어요,5,13.0
9209,2021-03-01,0,너무 잘 이용하고 있어요 굿,5,6.0
9210,2021-03-01,1,늘 편하게 사용하도록 신경 쓰는 국민은행 앱입니다 앱 하나로 은행 일을 다 처리할 수 있어 편리합니다 이벤트도 있어서 더 좋아요,5,11.0
9211,2021-03-01,0,은행 앱들 중에서는 사용하기 가장 편한 거 같습니다,5,6.0
9212,2021-03-01,0,공과금 예약이 체 자동이체 변경 등 모바일로 웬만한 건 다하기 편하고 만족스럽습니다 대출이 더 간소화되길 바라요,5,7.2
9213,2021-03-01,0,다른 은행보다 사용하기 편해서 여기가 줘 은행 앱입니다,5,3.0
9214,2021-03-01,0,항상 잘 사용하고 있습니다 오랜 기간 편리하고 간단한 은행거래 및 사용하기 편한 인터페이스가 인상적인 앱입니다 흥해라,5,10.0
9215,2021-03-01,0,몇 년째 잘 사용하고 있어요 사용도 편리하고 무겁지 않아요 새로운 기능도 생기기도 하고 오류도 없어 좋아요,5,11.5
9216,2021-03-01,0,손안에 작은 은행 가장 편리하고 자주 쓰는 어플 중 하나입니다 무엇보다 쉽고 보안도 괜찮고 금융상품도 다양하게 온라인상 가입 가능해서 좋아요,5,14.0
9217,2021-03-01,0,잘 쓰고 있고 이벤트가 많아서 좋아요,5,3.0
9218,2021-03-01,0,너무 편리해서 자주 이용하고 있어요,5,8.0
9219,2021-03-01,0,KB는 스타뱅킹도 간편결제도 증권도 최곱니다,5,5.0
9220,2021-03-01,0,간편로그인생기면서 너무 편해졌어요 만족해요,5,9.0
9221,2021-03-01,0,직관적으로 사용하기 편해요,4,5.0
9222,2021-03-01,0,은행 앱 중에서 제일 잘 사용하고 있어요 잘 안된다거나 그런 적도 없고 다루기 쉽고 깔끔합니다,5,6.0
9223,2021-03-01,0,큰 불편 없이 사용 중이고 다른 은행 뱅킹보다 작동이 빠른 편임 사용 내역 조회도 빠르고 송금이나 입금 확인도 편리하게 사용하고 있음,3,0.0
9224,2021-03-01,0,각 서비스 이용하기가 정말 쉽고 KB 모바일 인증이 따로 있어서 만족합니다,5,9.0
9225,2021-02-28,0,몇 년째 불편함 없이 잘 쓰고 있어요 국민은행 시스템이 편리하고 좋아요,5,12.0
9226,2021-02-28,0,빠르고 편합니다 항상 최신으로 관리하시는 것 같아요,5,4.0
9227,2021-02-28,0,사용하기 편리하네요,5,3.0
9228,2021-02-28,0,주거래은행으로 오랫동안 사용하고 있는데 큰 불편 없어 잘 쓰고 있습니다 궁금한 것이나 찾기 어려운 건 챗봇똑똑이를 통해 쉽게 찾을 수 있어 좋습니다,5,9.5
9229,2021-02-28,0,넘넘 간편하고 빨라서 좋아요,4,10.0
9230,2021-02-28,0,다른 은행도 마니 사용하지만 메뉴가 눈에 잘 들어와서 사용하기 쉽네요,5,5.0
9231,2021-02-28,0,잘 쓰고 있어요 지문인식 편하고 내용도 편하게 나와서 잘 확인할 수 있어요 빠른 이체 설정으로 정말 편하게 쓰고 있어요  첫 페이지에 보기 좋게 보유금 대출금 나누어져 자산 내용 파악이 빠르고 쉽답니다 헬프 벗이 있어 귱금한거 보는 것도 편합니다,5,17.0
9232,2021-02-28,0,주거래은행 통장이에요 사용하면서 불편한 적 한 번도 없었네요 편하게 잘 쓰고 있습니다,5,0.0
9233,2021-02-28,0,편리하게 잘 쓰고 있습니다,5,6.0
9234,2021-02-28,0,국민은행 스타뱅킹 사용하기도 편리하고 평생 함께 할 어플이에요 취직 전 10년 전 유용한 체크카드를 찾던 중 우연히 국민 노리체크카드로 시작된 국민은행과의 인연은 현재까지 이어져오고 있군요 대출 펀드 등 메뉴 사용 및 상담도 친절하여 감사히 사용 중입니다 앞으로도 꾸준히 사용하기 편리하고 늘 최측근에서 금융파트너로 함께 해주길 기대할게요,5,12.0
9235,2021-02-28,0,주거래 은행으로 잘 사용 중입니다,5,2.0
9236,2021-02-28,0,빠른 이체 기능과 앱에서 금융상품 가입 가능한 점이 편리해요,5,5.5
9237,2021-02-28,0,타 은행 앱에 비해 더 직관적이고 이해하기 쉬운 것 같아요,4,6.0
9238,2021-02-28,0,간편하게 사용 가능하고 실용적인 것들이 많아 좋습니다,5,8.0
9239,2021-02-28,0,잘 쓰고 있어요 다른 은행 계좌를 한 번에 볼 수 있고 빠른 이체 등록으로 간편해져서 요새 편리하게 이용 중입니다,5,7.5
9240,2021-02-28,0,앱이 전보다 사용하기에 편해졌어요 보기에도 편하고 로그인 속도나 방법도 다양해지고 송금도 빠른 이체를 통해서 쉽게 이체가 가능해졌고요 단 최근 불편사항이 생겼는데 청약통장을 해지하려고 했더니 은행에 방문해야지만 된다고 하여 어제 은행에 방문해서 물어보니 앱에서 신청했던 사람은 확인 문제로 은행 방문을 해야 한다고 하더라고요 신청은 쉽게 하고 해지는 어렵고 만드는 구태적인 일이라 생각이 들어 불편했습니다 앱의 문제가 아니고 은행 정책상 문제이겠지만 별 5개 주기는 어렵습니다,5,-3.0
9241,2021-02-28,0,몇 개월간 사용하면서 오류나 결점은 없었습니다 KB 특유의 노랑이 인터페이스가 제게는 엄청 안정적인 느낌이기도 해서 정감 있게 사용하고 있습니다 타 어플에 비해 메뉴 찾기도 더 쉽고 직관적입니다 지금처럼만 잘 유지해주시기 바랍니다,5,6.9
9242,2021-02-28,0,편리하게 계좌관리도 가능하고 모바일 인증서도 이용하기 좋아 애용하고 있습니다,5,10.0
9243,2021-02-28,0,앱이 체계적으로 되어있어서 사용하기 편 흐리하고 큰 글씨도 이 좋아요,5,1.0
9244,2021-02-28,0,너무 편하게 잘 이용하고 있어요 직장인들에게는 딱 좋은 것 같아요 시간에 구애받지 않고 언제 어디서나 이용할 수 있어 너무 좋아요,5,16.0
9245,2021-02-28,0,국민의 국민에 의한 국민을 위한 뱅크 앱입니다,5,0.0
9246,2021-02-28,0,은행에 가지 않아도 웬만한 업무는 손안에서 다 처리됩니다 정말 좋아요,5,6.5
9247,2021-02-28,0,이용하기 너무 편해서 계속 쓰고 있습니다,5,-6.0
9248,2021-02-28,0,사용하기 편하고 안정적이어서 좋네요,5,8.0
9249,2021-02-28,0,30년 이상 국민은행 이용했어요 앱 디자인도 깔끔하고 노란 색깔도 좋아요 앱 이용도 편해요,5,1.0
9250,2021-02-28,0,송진숙 KB 스타뱅킹 이용을 시작한 기간이 얼마 되지 않아서 구체적으로 평가할 단계는 아니지만 이용하면서 불편함보다는 이것저것 정보도 많이 볼 수 있고 통합계좌를 한눈에 볼 수 있는 것도 편리한 점이라고 생각됩니다 자산관리도 평가해주니까 계좌관리를 어떻게 해야 할지 고민도 하게 되고 사이트 구성도 보기 편하게 잘되어 있어서 일단은 자주 이용하려고 합니다 합니다 로그인도 지문이나 간편 비밀번호 등 편한 쪽으로 사용할 수 있는 것도 좋은 것 같습니다 앞으로도 금융 관련 정보나 이벤트도 많이 제공해 주시기 바랍니다,5,16.4
9251,2021-02-28,0,오랫동안 국민은행을 사용하는 사람으로서 편리하게 인터넷뱅킹을 이용하고 있습니다 최근에는 리브 어플로 수수료 없이 어디든 이체할 수 있어서 너무 좋아요,5,8.0
9252,2021-02-28,0,펀드 예금 결제 등 제 생활에서 빼놓을 수 없는 앱이죠 그리고 믿을만한 은행입니다,5,-1.0
9253,2021-02-28,0,꾸준히 KB 써서 이 어플 저 어플 많이 사용했는데 드디어 편하게 정착할 만한 어플이 나온 듯 kb 관련 어플들은 되도록 기능 통합해서 너무 여러 개 쓰지 않아도 되면 더 편할 것 같다,5,10.5
9254,2021-02-28,0,앱 느믕 조아여  너무 편리해서 거래를 자주 하다 보니 돈이 더 자주 나가는 거 같아요,5,11.0
9255,2021-02-28,0,사용하기 편해서 좋아요,5,6.0
9256,2021-02-28,0,앱이 사용하기 깔끔하고 보기 편합니다,5,6.0
9257,2021-02-28,0,앱 초기부터 편리하게 잘 사용하고 있습니다 금융 업무의 대부분을 앱에서 다 해결하니 은행 갈 일이 없어요,5,5.5
9258,2021-02-28,0,앱이 너무 많아서 혼란스러워요,3,2.0
9259,2021-02-28,0,편하게 쓰고 있습니다,5,2.0
9260,2021-02-28,0,톡 상담 서비스 유용하고 이체 등이 전보다 빨라져 사용하기 편합니다 ,5,6.0
9261,2021-02-28,0,최고의 은행 앱입니다 확실히 보기 쉽고 정리가 잘 되어있어요,5,10.6
9262,2021-02-28,0,로그인하기도 편하고 메뉴 찾기도 쉬워서 만족합니다,5,6.0
9263,2021-02-28,0,너무 간편하고 좋아요,5,9.0
9264,2021-02-28,0,손쉽게 사용하기 좋고 굳이 인증서가 없어도 간단 인증으로 업무 보기가 편해요,5,9.5
9265,2021-02-28,0, 간편하게 사용할 수 있어서 좋아요 일목요연합니다,5,8.0
9266,2021-02-28,0,첫 직장 입사하며 쭉 사용하다 보니 벌써 애가 둘이네요 항상 한결같아서 좋아요,5,4.2
9267,2021-02-28,0,한눈에 보기 쉽게 되어있어서 사용하기 편해요 빠른 이체를 등록해놓으면 편하게 이체도 가능하고 자주 쓰는 화면은 마이메뉴로 설정해서 이용할 수도 있고 다양한 이벤트에 금융 서비스까지 화면 찾기도 편하게 되어있어서 잘 사용하고 있어요 거의 은행 방문할 필요 없이 다 앱을 사용해서 업무처리를 하고 있어요 상담이 필요할 땐 바로 채팅상담도 할 수 있고 지점에 가더라도 대기시간을 줄일 수 있는 번호표 발행이나 방문 예약도 가능하여 너무 편해요 자주 이용하지 않는 메뉴도 찾아가기 쉽게 되어있어요 가끔 로그인할 때 지문인증이 좀 느리긴 하지만 불편함을 느낄 정도는 아니에요 항상 발전하는 국민은행이 되길 바랍니다,5,12.7
9268,2021-02-28,0,편하게 사용하고 있어요,4,2.0
9269,2021-02-28,0,사용이 간편하고 보안이 좋은 듯,5,6.0
9270,2021-02-28,0,첫 급여통장으로 만들어서 지금까지 잘 사용하고 있습니다 사용하기 좋아서 계속 쓰고 있어요,5,-1.0
9271,2021-02-28,0,언제 어디서나 내 손에서 송금이 가능해서 좋아요 ,5,4.0
9272,2021-02-28,0,무엇보다 오픈뱅킹을 통해 타은행 계좌도 보안카드 없이 이용할 수 있어서 너무 편리하고 좋습니다,5,8.0
9273,2021-02-28,0,지문인식이 좀 까탈스럽고 로그인이 인터넷 뱅킹치고 느린 편인 거 같아요,3,1.5
9274,2021-02-28,0,다른 은행보다 국민스타뱅킹 간편하고 다른 은행 계좌도 한눈에 볼 수 있고 이체 등 편하고 좋아요 요즘 번호표 발행까지 되는 거 알게 돼서 시간 절약 잘하고 있습니다,5,10.0
9275,2021-02-28,0,유용한 정보를 알림으로 받아 볼 수 있어서 편리합니다,5,6.0
9276,2021-02-28,0,국민은행 어플은 그냥 무난합니다 은행 어플이 무난하다는 게 칭찬인 거 아시죠,4,0.0
9277,2021-02-28,0,잘 사용하고 있습니다,4,2.0
9278,2021-02-28,0,전반적으로 쉽고 편하게 이용할 수 있게 구성되어있습니다 다만 생체정보 로그인할 때 다소 오래 걸리고 오류가 가끔 있어 아쉽습니다,4,-0.4999999999999998
9279,2021-02-28,0,늘 이용하고 있는 KB 스타뱅킹  메뉴가 한눈에 들어와서 이용하기 편리해요,5,5.0
9280,2021-02-28,0,모바일 인증서 사용도 용이하고 잘 사용하고 있습니다,5,5.0
9281,2021-02-28,0,오랫동안 사용해온 앱 좀 더 단순했으면 좋겠네요,3,-3.375
9282,2021-02-28,0,스타뱅킹은 첫 스마트폰을 구입하면서부터 15년 넘게 사용하고 있는데 편리합니다 직접 은행에 가지 않아도 웬만한 금융업무를 다 수행할 수가 있어요 그러나 잦은 업데이트는 제발 물론 보안이 중요하니 패치 업데이트를 자주 해야겠지만은 정기적으로 업데이트를 하면 좋을 것 같아요 저장용량에도 한계가 있어서 그 외엔 다 좋아요 편리합니다,4,21.5
9283,2021-02-28,0,국민 모두를 위한 국민은행 kb 스타뱅킹 이용하면 정말 편하다니다 강추합니다,5,6.0
9284,2021-02-28,0,모든 금융거래를 kb로 바꿨습니다 앱 사용이 편리하고 혜택이 많아 좋아요,5,8.0
9285,2021-02-28,0,주거래은행으로 월급통장도 국민은행이라 주기적으로 사용하고 있습니다 카카오뱅크의 세이프 박스나 다른 증권사 cma 계좌처럼 비상금이나 유동성 자산을 관리하는 예금 있으면 좋겠습니다 그리고 저금리 시대인 것 맞지만 다른 은행들처럼 한시적 적금이나 펀드 상품 특판 이런 이벤트 있으면 좋을듯합니다 리브 앱은 스마트폰 거래에 익숙하지 않았던 저희 어머니도 편하게 쓰실 정도로 편리한 것 같아요 리브 KB 알림 스타뱅킹 KB카드 다 각각 있어서 앱이 많아지니 좀 헷갈리네요,5,3.8
9286,2021-02-28,0,이벤트도 많이 하고 좋지만 다른 은행들처럼 통합된 앱이 나왔으면 좋겠습니다,4,4.5
9287,2021-02-28,0,간편하고 유용해서 자주 이용합니다,5,8.0
9288,2021-02-28,0,국민은행 앱을 처음으로 설치해보았는데요 처음 설치하는 이용자로서 관련 앱이 많아서 어떤 앱이 추가로 필요할지 한눈에 알기는 어렵더라고요 그래서 이런 부분이 개선되었으면 해서 리뷰를 남기려고 했는데 먼저 글을 작성해주신 분도 비슷한 의견이 있어서 동감하며 저도 의견을 남기게 되었습니다 리브 리브 메이트 리브 똑똑 KB Pay 등 각 어떤 목적을 가진 사람들이 설치하면 좋은 앱인지 한눈에 정리해놓은 안내 페이지가 있으면 더 좋을 것 같습니다 그리고 통장 개설이나 인증서 발급을 위해 앱을 사용하던 중 홈버튼을 누르고서 다른 일을 하다가 다시 스타뱅킹 앱을 들어가면 작성하던 것이 초기화되어 진행 중인 내역 페이지에 들어가기까지 다시 폰으로 본인인증하느라 반복적으로 했던 작업을 또 하기도 하고 시간을 많이 소비하게 되긴 하더라고요 보안상 이렇게 만들어 놓으신 것 같아서 그 부분은 감안하고 사용하겠습니다,4,9.5
9289,2021-02-28,0,사용하기 너무 편리하고 좋아요 한눈에 쏙 들어오는 화면 최고입니다,5,16.0
9290,2021-02-28,0,편하게 이용하기 좋아요,4,5.0
9291,2021-02-28,0,간편하게 누구나 쉽게,5,3.0
9292,2021-02-28,0,앱 사용 편리하게 잘 되어있어요 국민은행 앱만 사용합니다,5,9.0
9293,2021-02-28,0,믿고 사용하는 어플이에요 로그인도 이체도 간단하고 편하게 할 수 있어서 주거래은행으로 사용 중입니다 충성고객들에게 저축 적금 이율 좀 많이 주세요 ,5,4.5
9294,2021-02-28,0,사용하기 편하고 좋아요 계좌조회 금융상품몰 등 자주 사용할 만한 메뉴는 찾기 좋은 곳에 따로 나와있어서 편하고 다른 은행 어플도 사용하지만 그것에 비해 복잡하지 않아 편리하고 좋습니다,5,22.0
9295,2021-02-28,13,장점  은행거래용으로 사용하기 편리해요 이체 잔액 확인 적금 종류 확인 등 아이콘이 직관적여서 사용하기 쉽습니다 단점  관심 계좌 등록 이체한도 조정 등의 은행거래 관련 메뉴를 사용할 때 찾기가 너무 어려워요 카테고리를 쉽게 찾을 수 있게 초기화면에 띄워주시면 좋겠어요,4,5.5
9296,2021-02-28,0,사용이 편합니다 근데 펀드 입금 시 익일 입금인 경우 입출금 통장에는 돈이 빠진 만큼 보이는데 펀드에 입금이 안 되니 돈이 공중에 떠버린 것처럼 보여 간혹 놀랍니다 차라리 입출금 통장에 그냥 보이고 입출금 통장에 출금 가능금액을 보이게 하면 놀라지 않을듯합니다,5,1.2999999999999998
9297,2021-02-28,0,잘 사용하고 있습니다 주거래은행이고 로그인 간편하고 사용하기 편리합니다 앞으로도 잘 유지 부탁드립니다,5,7.0
9298,2021-02-28,0,로그인도 편하고 여러 기능도 찾기 편하게 되어있어 다른 은행보다 편하게 잘 사용하고 있어요,5,4.0
9299,2021-02-28,0,보안성이 뛰어납니다 활용도가 높아요,5,6.0
9300,2021-02-28,0,15년째 국민은행 주 거래 중인 일인입니다 스타뱅킹으로 업무가 체계적으로 나뉘어있어서 직접 방문하지 않고도 해결할 수 있는 부분들이 많아서 도움이 많이 되고 있습니다 궁금한 점도 전화연결 없이 상담도 쉽게 간편하게 가능할 수 있어서 타은행보다 훨씬 구성이 잘 되어있는 것 같습니다 앞으로도 쭉 국민은행과 평생 함께하겠습니다,5,11.7
9301,2021-02-28,0,사용하기가 편리해요ᆢ 특히 인증서 암호 입력할 때 자판이 크게 나오는 게 제일 마음에 들어요 어떤 은행은 너무 작아서 손가락 굵은 남편은 자꾸 오타가 나는데 그런 게 없어서 좋네요ᆢ 타행 계좌 이용하는 것도 한눈에 보여서 편리하게 이용하고 있습니다,5,4.2
9302,2021-02-28,0,국민은행 스타뱅킹 잘 사용하고 있어요 요즘 외출을 잘 하지 않아서 은행 갈 필요 없이 간단하게 집에서 다 해결합니다,5,-2.5
9303,2021-02-28,0,오픈뱅킹 서비스로 다른 은행 계좌까지 한 번에 관리할 수 있어 좋아요 버그도 없어요,5,3.0
9304,2021-02-28,0,저의 주거래은행인 국민은행 앱 사용이 편리해서 너무 좋아요 지역 은행 앱 사용하는 것보다 가독성도 좋고 사용하기에도 편리하고 보안도 마음에 듭니다 KB 뱅킹 알림을 이용하려면 다른 앱을 또 깔아야 해서 이왕이면 하나의 앱에서 여러 개를 한 번에 해결할 수 있으면 좋겠습니다,5,11.5
