,userName,score,date,thumbsUpCount,comment
1587,니뒤에벽있다,1,2021-05-28,7,메갈 기업 
1588,그메너,1,2021-05-28,16,메갈 묻음
1589,JEON BYUNGCHANG,1,2021-05-28,13,처음에 낮은 이율로 고객 끌어모으다 오프 1금융에도 못 미치는 이율 유지돼서 화나는데 이런 논란까지 만들어주시니 정이 떨어지네요
1590,안동갈비,1,2021-05-28,7,메갈 해명하세요
1591,JY S,1,2021-05-28,7,페미 묻은 기업
1592,훈님,1,2021-05-28,9,메갈 기업 안녕하세요 디자이너 쪽에서 잘못 있으시면 그분을 잘라주시길 바랍니다
1593,알간모르가나,1,2021-05-28,7,다른 카드 파러 갑시다
1594,임지유,1,2021-05-28,6,요즘 카카오뱅크 메갈 논란 뜨던데 제발 직원관리 좀 잘 하세요
1595,부곡,1,2021-05-28,6,후속 조치
1596,D R,1,2021-05-28,7,카카오뱅크 안 그래도 잘 안 썼었는데 탈퇴합니다 왜 그러는지는 아마 본인들이 더 잘 아실 거예요 0
1597,김기태,1,2021-05-28,6,메갈 기업이 만든 어플이라 바로 지움 왜 티를 못 내서들 안달이냐
1598,조긍정,1,2021-05-28,5,첫 출시되자마자 사용 중인데 파이요 메갈 회사 꺼 왜 씀
1599,전윤배,1,2021-05-28,4,
1600,나처,1,2021-05-28,6,편파적인 정치 성향이 있는 어플입니다 주의하세요
1601,킴바비,1,2021-05-28,5,응 너도 페루 미질이냐 커 키뱅크로 갈아탄다 바이 짜이찌엔
1602,라피온,1,2021-05-28,4,포스터 만든 직원들 직접 나와서 해명 영상 만들게 하세요 
1603,데이지,1,2021-05-28,5,메갈 홍보팀
1604,justin cha,1,2021-05-28,5,메가뱅크 사용중지합니다
1605,flor 3nce,1,2021-05-28,4,더럽네 사람이나 기업이나
1606,꿀잼,1,2021-05-28,5,응에 갈 표식 보고 나서 앞으로 카카오뱅크 안 써 징계처리 안 하는 이상 절대 안 써
1607,LLE,1,2021-05-28,4,나도 표현의 자유
1608,김띠낀,1,2021-05-28,5,후속 조치 똑바로 해라 안 그러면 안 쓸라니까
1609,명동카레왕,1,2021-05-28,7,정신 나간 페미 일러스트를 의도와 달리 오해 개깉은 소리 하지 마라 해당 사건에 연관된 것들 해고하고 고소고발하지 않으면 이제 카카오뱅크도 손절이다
1610,Changwoon Shin,1,2021-05-28,7,메갈 표식 논란 관련해서 엄정한 조치를 취해주시기 바랍니다 어디 부서에서 누가 문제였는지 내부적으로 명명백백히 밝히고 징계 확실히 해야 신뢰를 얻을 수 있습니다 만약 조치가 안된다면 사용하지 않겠습니다
1611,YOUNG JAE JOO,1,2021-05-28,15,메갈 옹호 포스터에 대한 해명이 필요합니다 누가 언제 어떻게 무엇을 하였는가 육하원칙 모르나요 이렇게 덮고 넘어가시면 카카오뱅크에 이득이실 거 같으세요 상세한 설명 만일 회사 팀원일 경우 해고 외주업체의 경우 손해보상 신청 등 확실한 후속 조치가 없을 경우 사람들은 카카오 뱅크를 편향적인 성향을 가졌다고 생각할 수밖에 없습니다 신뢰가 가장 중요한 은행 아닌가요 뭐 이러다가는 여성한테 이자도 몰아주겠네요
1612,Yy Y,1,2021-05-28,4,다신 안 씀
1613,YooShou Session B,1,2021-05-28,77,메갈 묻었습니다 광고에 대놓고 메갈 손 모양을 하고 있는데 포스터 만든 사람에 대해서 어떠한 조치도 없이 묻어가려 합니다 얼렁뚱땅 넘어갈 생각으로 메길에 대한 문제 해결이 없다면 카카오뱅크을 쓰지 않겠습니다 별점도 1점 남깁니다
1614,베히리트,1,2021-05-28,5,페미 뱅크
1615,Lee Jason,1,2021-05-28,4,광고가 부적절합니다
1616,bin eun,1,2021-05-28,5,포스터 제작한 디자이너 메갈 이에요 일 똑바로 해요
1617,김성훈,1,2021-05-28,6,직원 제대로 관리하자
1618,팔봉산퀵린이,1,2021-05-28,5,메갈 손 모양 후속 조치 빠르게 해주
1619,강신규신규,1,2021-05-28,8,어플 메갈 손 모양 후속 조치 똑바로 처리해주세요
1620,유튜브,1,2021-05-28,5,후속 조치 제대로 해줘
1621,귀여운비둘기,1,2021-05-28,6,표현의 자유는 무슨
1622,사람,1,2021-05-28,6,메갈 어서 오고
1623,오승세,1,2021-05-28,7,쓰레기 같은 페미 메가 앱 이제부터 안 쓴다
1624,호강,1,2021-05-28,6,카카오뱅크 페미에 점령당했냐 오해 우연이라면 담당자 해고하고 재발방지를 위한 최소한의 성의를 보여라
1625,RED FOX,1,2021-05-28,24,어휴 메갈페미 돈 싹 빼버려야겠다
1626,우주대마왕,1,2021-05-28,6,남혐 기업 인증했으니 남자의 입장에서 별점 드립니다
1627,전형진,1,2021-05-28,7,전수조사는 그 많은 그림이 올라오기 전에 했어야지요
1628,MyLife Sorrow,1,2021-05-28,4,쓰레기 페미
1629,이상원,1,2021-05-28,4,손 모양 해명 좀
1630,jaden k,1,2021-05-28,5,오해하지 마세요 정말 1점입니다
1631,qcv,1,2021-05-28,6,메갈 논란 후속 조치 제대로 해주세요
1632,하리,1,2021-05-28,4,페미 뱅크는 필요 없다
1633,말티츄는참지않긔,1,2021-05-28,6,개인 사상 표현의 자유가 있다면 광복절에 일장기 그려도 되겠네요 개인의 사상을 기업의 이미지에 끼워 넣는다는 것 자체가 말이 안 됩니다 페미 고객들이랑 열심히 짝짜꿍하십셔
1634,KerMit,1,2021-05-28,9,남녀 성차별 그만 좀 해라 그런 거 하지 말고 프로그램이나 잘 짜 오류 너무 많아 다른 은행 앱 보고 좀 배워라 너무 한쪽으로 기울이면 기업 좋지 않아 주식 많이 떨어지면 욕하겠음
1635,강민규,1,2021-05-28,4,나도 오해나 좀 해야겠네
1636,Tea Kokoa,1,2021-05-28,4,페미 광고 난리라던데 실망 그 자체
1637,김진호,1,2021-05-28,4,메갈 인증했더라 탈퇴 
1638,소형드론,1,2021-05-28,4,여기도 페미 논란 떴네요 해당 직원 처벌도 일절 없고요 gs랑 똑같은 얘들입니다
1639,이둥댕둥,1,2021-05-28,6,기업 이미지 관리 좀 잘해주세요
1640,이태훈,1,2021-05-28,4,메갈 회사
1641,웅태,1,2021-05-28,4,페미 뱅크
1642,Burns Juira,1,2021-05-28,4,Gs 쳐보고도 느끼는 게 없다니 쓰레기 기업
1643,킴감자,1,2021-05-28,4,안 자르면 다시 안 깔아야지
1644,yoyo p,1,2021-05-28,5,극성 메갈 기업입니다 다른 은행도 많은데 굳이 여길 써야 하나요
1645,이동희,1,2021-05-28,4,굳이 이 상황을 알고 있을 텐데 또 쓰는 건 막 가자는 거지
1646,그게아닌데이건데,1,2021-05-28,4,카카오뱅크 쓰레기 같아요
1647,STREET TOUGE,1,2021-05-28,4,메갈 페미 회사
1648,김종인,1,2021-05-28,5,여기도 메갈 천국인가요 명확하게 해명하고 조치하세요
1649,BW Kim,1,2021-05-28,6,남혐 기업 돈 다 빼고 주사용 카드 잘라버렸습 니나
1650,Jack Im,1,2021-05-28,5,메가뱅크로 사명 변경하세요
1651,랄랄라,1,2021-05-28,9,남혐 이미지 사용 후속 조치 제대로 해주세요
1652,zz x,1,2021-05-28,6,페미 디자이너를 왜 씁니까
1653,Nine Stars,1,2021-05-28,10,고객층을 반으로 갈라 그 반을 전부 성기를 자르고 죽여야 한다는 특정 혐오 성향에 대해 여타 필터링 없이 공식 블로그에 홍보물을 올림으로써 지지한다는 것을 보여주셨군요 개인적으로 특정 혐오가 만연한 성향을 지지하는 건 상관없습니다만 대외홍보물에 공식적으로 사용하는 건 선을 넘었지요 이번 거래가 끝나면 계좌 해지하겠습니다 특정 성향 끌어안고 특정 성별 혐오하면서 잘 살 아들 보세요
1654,ᄋᄌᄋ,1,2021-05-28,4,최악이네요
1655,박성은,1,2021-05-28,3,후속 조치 제대로 하세요
1656,비둘기,1,2021-05-28,4,대처가 미흡합니다
1657,황희성,1,2021-05-28,4,관리자들의 안일한 대처에 별점 1점 줍니다
1658,리수호,1,2021-05-28,3,메갈 표식 넣은 인간 퇴사시켜라
1659,이재광,1,2021-05-28,5,분명하게 말합니다 페미 관력 대책 확실하게 대응 안 하면 다 삭제하고 계좌도 갈아탈 겁니다 확실하게 입장을 말해주세요
1660,성이름,1,2021-05-28,7,메가의 남혐 대표 손동작이 매우 불쾌하고 그 디자이너 직원의 처벌이 미흡하다 제대로 후속 조치하세요
1661,Kim Seongsik,1,2021-05-28,3,메갈 아웃
1662,용용,1,2021-05-28,3,메갈 기업 카트
1663,정희연,1,2021-05-28,3,페미 후속 조치 똑바로 해라
1664,Love Poem,1,2021-05-28,2,참할 말 없네요
1665,박성진,1,2021-05-28,4,후속 조치 제대로 부탁드립니다
1666,아톰TV,1,2021-05-28,2,페미 묻은 뱅크 페미 뱅크
1667,나는몰라,1,2021-05-28,3,응 전액 출금 토스 쓸 거야
1668,이민석,1,2021-05-28,6,광고 보고 왔습니다 이용중지하겠습니다 수고
1669,홍영,1,2021-05-28,4,너희는 사회에 관심이 아주 없구나 너네들 엄마 아빠한테 가정교육을 그따위로 받아서 그런가 지능 수준이 좀 낮네 내가 더 미안해지네 가정교육조차 똑바로 못 받은 애들이라서 생각 좀 많이  하고 살자
1670,짜릿찌릿,1,2021-05-28,4,그냥 올려치기 된 어플
1671,Feel,1,2021-05-28,6,포스터에 그 손 모양이 5개나 다 들어가네  이 정도면 우연 아니지 응 메가뱅크 삭제 안 씀
1672,이세준,1,2021-05-28,2,메가뱅크
1673,전준형,1,2021-05-28,4,좀 그릇네 섬 넘지 마라
1674,김진희,1,2021-05-28,3,페미라면 별 한 개
1675,신동화,1,2021-05-28,4,사진 때문에 제대로 못 사용하겠어요 해명해주세요
1676,[아툰]한샘,1,2021-05-28,3,메갈 표식이나 넣는 카카오뱅크 관련자 조치 즉각 시행하라
1677,조재정,1,2021-05-28,2,별로임
1678,시루떡,1,2021-05-28,9,잘 쓰고 있다가 그 손가락 모양을 보고 실망했습니다 사과만 하지 말고 제대로 된 후속 조치해주시길 바랍니다
1679,박성원,1,2021-05-28,2,오해 해명하세요
1680,이건우,1,2021-05-28,2,1점도 아까움
1681,Jsj Rja,1,2021-05-28,2,메가뱅크 안 씁니다  사용자 확 줄어들겠네요 이제 
1682,E웅,1,2021-05-28,2,메가뱅크 안 써
1683,Far east,1,2021-05-28,4,리뷰는 보고 깔았어야 했어
1684,신동진,1,2021-05-28,2,포스터 해명 부탁드립니다
1685,HS Lee,1,2021-05-28,3,내가 쓰던 게 메갈 어 츨이었다니 충격이다
1686,Ceejay Choi,1,2021-05-28,2,메갈 앱
1687,소성국,1,2021-05-28,5,메갈 손 모양을 디자인 기획한 마케팅 팀에 대해서 해명을 하시오
1688,UH Jeong,1,2021-05-28,2,삭제
1689,유연우,1,2021-05-28,2,장난하나요 무슨 메갈 손가락이 유행도 아니고 카카오 직원이 디자인했으면 당장 사과하세요
1690,꾸꾸.,1,2021-05-28,1,포스팅 캐릭터 실망입니다
1691,송창흠,1,2021-05-28,1,파이팅
1692,쩨우,1,2021-05-28,2,최근 논란에 대한 책임자 후속 조치가 아쉽네요
1693,hs k,1,2021-05-28,1,대한민국 만세
1694,정재영,1,2021-05-28,2,실망입니다
1695,N GN,2,2021-05-28,2,손 모양 의도가 도대체
1696,어뜨개뜨지,1,2021-05-28,6,이번 광고 관련해서 적지 않게 실망했습니다 민감한 이슈들이 계속되고 있는데 기본적인 검토도 안 하나요
1697,Lazarus H,1,2021-05-28,2,페미 묻은 카카오뱅크 역겨워요 그 직원 찾아내서 자를 때까지 우리 다 안 씁니다
1698,김승우,1,2021-05-28,3,페미 
1699,The Cosmos Watcher,1,2021-05-28,2,메갈 기업 안 쓴다
1700,hojun lee,1,2021-05-28,3,기업에서 특정 집단을 옹호하고 보호하는 이유는 무엇입니까
1701,김재규,1,2021-05-28,3,처신 잘하라고 페미 묻었다 미국 간 기업들 보셨죠
1702,JIN A,1,2021-05-28,4,그 카카오 광고에서 매 갈 표식이 보이네요 여기도 gs랑 비슷한가 보네요
1703,HaJun Yoo,1,2021-05-28,2,실망했습니다
1704,지훈김,1,2021-05-28,3,성차별적 광고를 하네요 나 참
1705,DA P,1,2021-05-28,3,손 모양 그런 거 하지 마요
1706,권상운,1,2021-05-28,3,남성을 혐오하는 기업은 사용하지 않겠습니다
1707,김응진,1,2021-05-28,2,메갈 손가락은 아닌 듯
1708,비공감장애,1,2021-05-28,2,빨리 해당 직원 퇴사 조치하시고 정확한 해명이 문 올리세요 gs가 그 모양인데 그대로 따라가네 정신 차려요
1709,이준영,1,2021-05-28,9,메갈 표시 직원 찾아내서 징계 안 하면 별점은 그대로 유지시키겠습니다 일베랑 같은 사이트 표시를 그렇게 쓰고 그냥 넘어가는 게 말이나 됩니까
1710,냥Rixie,1,2021-05-28,3,카페루미 벙크
1711,진백이,1,2021-05-28,2,실망입니다
1712,간장남,1,2021-05-28,3,굳이 메갈 표식 안일한 대처 지능 낮은 직원의식
1713,호호오빠,1,2021-05-28,3,손가락 장난 게시글만 삭제한다고 적금 빼고 다른 은행으로 갈아타기 직전 지켜보겠음
1714,김도엽,1,2021-05-28,2,메갈카뱅 안 씁니다 수고요
1715,최민호,1,2021-05-28,2,저는 삭제하겠습니다
1716,앙티모띠,1,2021-05-28,2,쓰레기 같은 앱
1717,무상무념,1,2021-05-28,3,실망이다 진짜
1718,이형용,1,2021-05-28,5,페미 앱이다 편하면 뭐 하니 무시하는데  줭궈기업 이미지라 별로임
1719,이이준혁,1,2021-05-28,2,잘 좀 합시다
1720,용용,1,2021-05-28,3,여자일 베나 마찬가지인 페미 직원 찾아서 징계 부탁드려요
1721,호구마,1,2021-05-28,4,페미 뱅크
1722,김수진,1,2021-05-28,4,포스터 논란 직원 징계든 해고든 해라
1723,이국환,1,2021-05-28,5,실망입니다 남녀 성 갈등 조장하는 짓은 하지 맙시다
1724,한지운,1,2021-05-28,8,광고에서의 메갈리아 표식 사용에 대한 해명 요구한다
1725,마도호무,1,2021-05-28,5,남성 혐오
1726,팩트한방,1,2021-05-28,5,메갈
1727,그림초보배생아,1,2021-05-28,7,최근 페미 논란된 거 디자이너 조치해주세요
1728,정병욱,1,2021-05-28,5,페미 나가라
1729,박지원,1,2021-05-28,3,메갈 어플
1730,옥윤길,1,2021-05-28,6,메갈 손 모양 해명 제대로 해주세요 빨리 토스로 갈아타게요
1731,파이팅,1,2021-05-28,4,그냥 별로네요 앱 바로 삭제했습니다 앞으로도 가입하고 사용할 의사 없습니다
1732,lli iilil,1,2021-05-28,2,어떻게 남혐 단체들의 문양을 쓸 수가 있습니까 실망입니다 정말
1733,김창구,1,2021-05-28,1,메갈 해명하라
1734,sanggil nam,1,2021-05-28,7,구냥 구래요
1735,귀여운상어,1,2021-05-28,4,굳이 일러스트를 넣고 싶으셨군요 
1736,서브,1,2021-05-28,1,답도 없는 대처
1737,이준영,1,2021-05-28,2,페미 뱅크 삭제 완료
1738,하이킴,1,2021-05-28,5,GS25 보고도 이러는 이유가 대체 뭡니까
1739,REFHAM,1,2021-05-28,2,페미 전용 은행 탈퇴가 답이다
1740,yu R,1,2021-05-28,3,광고에 페미라고 대놓고 씁니까 카카오에서
1741,이준성,1,2021-05-28,5,논란에 대한 대처가 사채 수준입니다
1742,침알고트,1,2021-05-28,2,메갈 기업
1743,크리,1,2021-05-28,2,대표 메갈 뱅크
1744,카리스마,1,2021-05-28,5,페미 장난하나 관련 직원 조치하고 사과문 다시 써라 그림만 삭제한다고 다가 아닌데
1745,박영진,1,2021-05-28,2,실망입니다
1746,엄동기,1,2021-05-28,2,페미 
1747,이건하,1,2021-05-28,6,편한 거 빼고 장점이 없는 어플 잘나간다고 배가 불렀음
1748,김명섭,1,2021-05-28,5,페미 말고는 일러스트 그릴 사람이 없는 것도 아닌데 왜 굳이 자기들 발목 잡는 일을 하는 걸까
1749,뉴비,1,2021-05-28,7,얼렁뚱땅 넘기려고 하지 말고 제대로 사과하고 후속 조치 보여주면 더 떡 상한 다는 건 이미 여러 사건으로 입증됐는데도 안 그러는 거 보면  손 절 각나오네요
1750,최윤혁,1,2021-05-28,7,리뷰 삭제하지 않으셨으면 합니다 이번 광고에 남성들을 비하하는 손 모양이 들어간 건에 대해 투명한 조치와 담당자의 징계 그 모든 내용의 공개가 있었으면 합니다 한창 뜨거운 논란의 중심에 있던 손 모양인 만큼 모르셨을 거라고 생각하지 않습니다 해명과 담당자 조치 결과가 뜨면 리뷰 삭제하겠습니다 많이 실망스럽습니다
1751,박윤서,1,2021-05-28,3,뿌리 깊네 남혐페미
1752,띵킹,1,2021-05-28,12,페미니스트의 개인적 사상 및 그 표현을 기업 이미지를 대변하는 포스터로 공식 선상에 드러내도 별도의 조치를 취하지 않는 대단한 기업
1753,ᄅᄋᄏᄏ,1,2021-05-28,3,별로임 기존 은행 앱보다 나은 게 하나도 없음
1754,bear classic,1,2021-05-28,3,남혐 페미 뱅크
1755,양동채,1,2021-05-28,3,메갈 사상기업
1756,꼬부기,1,2021-05-28,3,이번 페미 사태로 어플 삭제하겠습니다
1757,잘생겨서미안,1,2021-05-28,4,카카오뱅크 메갈 페미 논란 오해의 소지요 이거 뭡니까요 옆 회사 보고 정신 못 처리셨나 그렇게 대응하게 
1758,직군,1,2021-05-28,3,남혐 기업 다신 보지 말자
1759,박준하,1,2021-05-28,3,후속 조치 제대로 하세요
1760,ᄆᄂᄋᄅᄆᄂᄋᄅ,1,2021-05-28,1,악성 페미니스트 고용을 멈춰주세요
1761,미유,1,2021-05-28,2,경영방식  남성 혐오 조장 
1762,하얀연어,1,2021-05-28,3,메갈 광고는 대체 멉니까
1763,공성민,1,2021-05-28,3,쓰지 맙시다
1764,93년생노령진,1,2021-05-28,4,1점도 아깝네요
1765,나는나,1,2021-05-28,3,페미 메갈 남혐 이미지 제대로 씌워졌네요 카카오뱅크가 bang 하게 생겼습니다 해명할 때까지 거르겠습니다
1766,Thomas Partey,1,2021-05-28,1,페미 굿굿
1767,서용훈,1,2021-05-28,3,페미 사건 실망입니다
1768,사니쓰,1,2021-05-28,3,장난하십니까 메갈 표시
1769,Jonghyuk Ban,1,2021-05-28,5,똑바로 조치하세요
1770,케빈김,1,2021-05-28,2,그저 쓰레기 같은 앱
1771,Ti s,1,2021-05-28,5,하 떠날 준비 중 사과문이 참
1772,김영조,1,2021-05-28,4,해명하세요
1773,k 0723MJ,1,2021-05-28,8,카카오뱅크 포스터 뭐 하는 짓입니까 이게 지금 상황에 맞는다고 생각하십니까 포스터 관련 징계나 후속 조치 없으면 카카오뱅크 사용 안 합니다
1774,김재원,1,2021-05-28,5,디자인 논란 해명하시기 바랍니다
1775,뽁뽁아뽁뽁아,1,2021-05-28,4,메가뱅크 물러가라
1776,강형구,1,2021-05-28,2,광고나 내리쇼
1777,이준입니다,1,2021-05-28,1,최악
1778,오성민,1,2021-05-28,3,메가뱅크
1779,어벤져스,5,2021-05-28,0,최고의 은행입니다 베리굿
1780,하루하루,1,2021-05-28,3,메가뱅크
1781,youknow B,1,2021-05-28,4,페미 메길에 물이든 앱입니다
1782,이명수,1,2021-05-28,7,페미 디자이너 관련 조치 하나도 없이 대충 무마하는 카카오뱅크 아시는 분인가 봐요 아끼시는 거 같은데 저도 계좌 5개 쓰지만 다른 은행으로 옮겨야겠음
1783,남탓을할수도있지우리는남이니까,1,2021-05-28,2,메갈 회사 어플
1784,경북안동,1,2021-05-28,5,장난하시는 건가요 해당 직원 징계나 처벌 소식이 1주일 이내 없을 시 탈퇴하겠습니다 요즘 시대가 어떤 시대인데 일베 페미는 아웃입니다 후속 대처 지켜보겠습니다
1785,Teisis,1,2021-05-28,3,메가뱅크
1786,칠광미,1,2021-05-28,2,그냥 별로임
1787,닷지류,1,2021-05-28,2,페미 해명해라 개노 답 카카오야
1788,슈퍼미소녀,1,2021-05-28,3,매일같이 오류 나서 그냥 손절합니다
1789,힝힝,1,2021-05-28,7,은행 지점이 있는 것도 아닌데 오류가 생기면 어디서 처리해야 하나요 다른 은행은 방문하면 풀리니까 이용하는데 지장 없는데 흠
1790,권병혁,1,2021-05-28,1,실망
1791,조성원,1,2021-05-28,8,페미들이 사용하는 은행 이는 행을 쓴다  페미 제대로 된 해명 없이는 이 프레임 안 벗어집니다
1792,SW,1,2021-05-28,4,믿고 쓰던 카카오가 페미 기업이었나요 너무 슬픕니다
1793,익명,1,2021-05-28,5,페미 뱅크 관련자 찾아내서 해고 안 하면 탈퇴하고 안 써야겠네요 남자들도 더 이상 못 참아
1794,Tape MUSIC [SL_Record],1,2021-05-28,8,불매 참여 정상적인 건강한 페미는 환영입니다 하지만 정신이 이상한 페미는 좋지 않습니다 개선하시고 여론을 보시고 정상적인 사고 가지시길
1795,In Park,1,2021-05-28,3,카카오뱅크는 해명하자
1796,피카츄인성,1,2021-05-28,6,페미 포스터 해명 부탁드려요 실망스럽습니다 별 하나도 아깝네 진짜
1797,이윤준,1,2021-05-28,3,메갈 해명 좀 요
1798,달달달,1,2021-05-28,8,뭘 자꾸 의도치 않다고 하시나요 동일한 손 모양이 한두 개도 아니고 무더기로 나왔는데도 의도치 않았다뇨  GS 터져나가는 거 실시간으로 이뤄지고 있는데도 이러는 거는 그냥 의도하고 넣으신 거잖아요  노이즈마케팅인가요
1799,김진욱,1,2021-05-28,4,남혐 포스터 기업 사용 안 합니다 탈퇴 삭제합니다
1800,김윤수,1,2021-05-28,3,페미 뱅크 손절할게요
1801,현아,1,2021-05-28,5,포스터 해명하세요
1802,Elliott Kang,1,2021-05-28,3,페미 뱅크 안 씁니다
1803,면정학,1,2021-05-28,3,페미 카카오뱅크은 후속 조치 제대로 좀 해주세요
1804,박승옥,1,2021-05-28,15,메갈 손 모양으로 홍보하던데 한두 개도 아니고 5개 이상 발견됐는데 이 부분 제대로 된 해명과 조치 부탁드립니다 카카오뱅크 지우고 토스 쓰겠습니다
1805,????,1,2021-05-28,4,페미 뱅크를 왜 쓴다 했을까
1806,최재형,1,2021-05-28,2,메갈 은행 맞나요
1807,doo yon,1,2021-05-28,2,도대체 왜 그러시는 거예요 진짜 정나미 떨어져
1808,장재윤,1,2021-05-28,3,메갈
1809,YS CHI,1,2021-05-28,6,페미 은행 열심히 쓰세요 
1810,간음악&영화의 문화공,1,2021-05-28,5,정말 공과 사는 구분해야지 한두 푼짜리 회사도 아니고 홍보 포스터에 일개 직원의 사상이 들어가면 되겠습니까 카카오 이름 걸고 하는 거면 카카오 위치에 해가 되진 않게 행동해야지
1811,전좌석안전벨트,1,2021-05-28,4,메가뱅크 실화냐; 바로 삭제 갑니다
1812,햇데,1,2021-05-28,3,타은행 한 번 써보려고요
1813,박지민,1,2021-05-28,2,메갈
1814,임민,1,2021-05-28,3,응 페미 뱅크 안 써
1815,박세호,1,2021-05-28,6,손 모양이 불편해 앱 삭제합니다
1816,炎,1,2021-05-28,3,메갈
1817,박준호,1,2021-05-28,6,남혐은행 정신 차리세요
1818,에르,1,2021-05-28,7,메갈 포스터 관련 후속 조치 제대로 해주세요
1819,웅욍,1,2021-05-28,6,여기가 그 메갈 포스터 쓰고도 사과문 이상하게 쓴 곳이죠
1820,남자다김정현,1,2021-05-28,6,장사 접으실 생각 그 사상
1821,김재현,1,2021-05-28,5,페미 어플 실망이네요 
1822,I N,1,2021-05-28,6,어 그래 메갈 뱅크 어서 오고 아직도 메갈 뱅크 쓰는 흑우 없제 있으면 유튜브에 카카오 뱅크 메갈이라 검색 
1823,난틀리지않았어,1,2021-05-28,6,메갈 박제
1824,구미마이,1,2021-05-28,7,설마 GS처럼 페미 보호하며 입 싹 닫으려는 거 아니죠 신한에서 카카오뱅크으로 넘어왔는데 이 사건 관련 직원 책임 안 물으면 계좌 돈 다 빼고 다시 신한 가렵니다
1825,승은,1,2021-05-28,4,오늘부로 떠납니다
1826,이정우,1,2021-05-28,21,메갈 손동작 대실망이네요 더러워서 안 쓴다 메갈 직원 모조리 퇴사시키지 않으면 퇴사시킬 때까지 불매할 겁니다 나뿐만 아니라 다른 사람들도요
1827,조찬익,1,2021-05-28,5,손 모양 실화냐
1828,하빕빠TV,1,2021-05-28,5,메갈 뱅크
1829,혼돈파괴,1,2021-05-28,5,그냥 이렇게 나오실 거면 사용 안 하려고 합니다
1830,yonghyun cho,1,2021-05-28,5,케이뱅크로 갈아탐  앱도 불편하네
1831,서뺩삡,1,2021-05-28,6,불편 드려 논란이다 오해이다 죄송하다 삭제했다 X 그린 사람이 누구이다 후속 조치는 해고이다 O
1832,Seolona Kim,1,2021-05-28,5,불편함
1833,17 secrets,1,2021-05-28,5,메갈 페미 뱅크
1834,동현,1,2021-05-28,5,남혐 기업 페미 디자이너들 처벌해라 어차피 카카오뱅크 안 쓰지만
1835,황재경준,1,2021-05-28,6,본인들이 더 잘 아실 듯
1836,Sm L,1,2021-05-28,5,페미묻음
1837,임종원,1,2021-05-28,6,실망이네요 페미
1838,썸머,1,2021-05-28,6,페미 메갈 카카오뱅크 누가 씀
1839,북쟁이,1,2021-05-28,5,별로 진짜 별로 카카오뱅크 안녕
1840,박상희,1,2021-05-28,7,창피하네요 정말
1841,j바닐라,1,2021-05-28,11,적절한 조치가 이뤄지지 않는다면 바로 전액 계좌 이체하고 탈퇴하겠습니다
1842,백찌,1,2021-05-28,52,최근 사회적으로 저 손 모양이 논란인 상황인데 gs 상황만 봐도 알 텐데 말이죠 어떠한 이유로 저 그림이 채택된 거죠 컨펌 회의할 때 아무도 이의를 제기하지 않은 건가요 어떤 직원이 저런 그림을 그렸는지 차후 그 직원 처분은 어떻게 된 건지 밝혀주시기 바랍니다 진짜 이 정도면 라이벌 회사에서 자객을 보낸 정도 아닌가요 카카오뱅크 정말 실망입니다
1843,최시원,1,2021-05-28,6,남혐 기업
1844,김민영,1,2021-05-28,6,남혐 어플
1845,남자스페셜한삶을,1,2021-05-28,7,쓰레기 회사 대처 0 편의성은 좋다만 인식은 떨어짐
1846,안녕,1,2021-05-28,10,평소에 잘 썼는데 이번에 많이 실망했네요 문제가 있는 사람들을 계속 놔두는 건 아니라고 생각해요
1847,임여은,1,2021-05-28,9,이거 이용 안 해도 쓸 거 많음 사람 가려가면서 쓰자
1848,복이둥이,1,2021-05-28,6,아니 지금 국민들 우롱하는 겁니까 남혐 조장하는 표식이라고 이슈가 되고 있는 문제를 카카오뱅크 제대로 사과하고 조치 안 하면 카카오뱅크 안 씁니다
1849,김준선,1,2021-05-28,6,페미니스트의 은행
1850,불도저,1,2021-05-28,6,메가뱅크
1851,김동규,1,2021-05-28,6,다른 은행 다 안 쓰고 카뱅만썻엇는데 코인 땜에 케이뱅크 쓰면서 잘 안 쓰다가 메갈 이미지 보고 그냥 탈퇴 후 삭제합니다
1852,lsm9169,1,2021-05-28,5,말이 필요 없다
1853,Peter Baek,1,2021-05-28,6,말도 안 되는 어플 사람 가려가면서 쓰세요
1854,김원태,1,2021-05-28,6,참 믿고 쓸만한 게 없군요
1855,TH,1,2021-05-28,5,지금 시국이 어느 시국인데 아직도 
1856,최건우,1,2021-05-28,7,메갈 디자인하신다면서요 조만간 돈 이체하고 해지할게요
1857,마이어,1,2021-05-28,5,페미들 바글바글한 우리 카카오뱅크 별점이라도 낮춰야 정신을 차리지
1858,서피드웨건,1,2021-05-28,5,요새 페미 메갈 이슈가 어떤 상황인지 알 텐데 저딴 걸 내건다고 답도 없다
1859,김상호,1,2021-05-28,5,별점 1점이나 처먹어
1860,janvier kim,1,2021-05-28,9,메갈 기업이라니 출시되고 그동안 잘 써왔는데 이제 탈퇴합니다 그 잘난 메갈 님들 잘 끌어안고 번창하세요
1861,뀨,1,2021-05-28,6,불편합니다 디자인도 신경 써주세요
1862,헿고기고기쵝오,1,2021-05-28,4,메갈 관련 담당자 즉각 해고하세요 일베 관련된 사람들 다 자른 것처럼 동일 범죄 동일 처벌 어렵습니까
1863,흐이구,1,2021-05-28,6,오해는 무슨 메갈 기업이라니 창피하다
