userName,score,date,thumbsUpCount,comment
Junhyun Park,5,2017/11/24,0,출장 다닐때 씨티카드 만한 카드가 없죠 ! 프리미엄 카드로 해택도 많이 받고 pp카드가 필요 하신 분들은 또 마일리지 쌓기 잔까지 pp카드로 충분히 라운지를 사용 하실수 있습니다. 항상 출징시 잘 사용 하고 있습니다. 어플로도 충분히 비용을 지불 할수 있기 때문에 한도 초과시 편안하게 사용 하고 있습니다
조은성,5,2017/11/24,0,현존하는 은행앱 중 최강 이네요 반응도 빠르고 생체인증 지원도 좋구요
JUNG MUK KIM,5,2017/11/24,1,"20년 가까이 씨티은행과 카드를 사용하는데 복잡하고 그래픽 때문에 늦게 뜨는 다른 은행 어플 보다 깔끔하면서, 빠르고 원하는 메뉴 찾아가기가 너무 편한, 모든 면에서 사용자를 고려한 씨티모바일이 최고네요!!😀  그리고 지문인식, 삼성패스 등록 기능으로 편리성까지 갖춘 씨티모바일 앱 한번 써보세요! 강추합니다..!!😁🎉"
Jason Cho,5,2017/11/24,0,계좌이체가 간편해서 좋고 은행업무 카드업무를 둘다 한번에 해결할 수있어 편합니다.
Google 사용자,5,2017/11/24,0,수상을 축하드립니다 참 편리하고 간편합니다
고승재,5,2017/11/24,0,앱이 점점 세련되어 지고 있네요. 씨티카드 콰트로도 이용중인데 여러모로 만족합니다. 이참에 PC로그인 지문인증 연계가 더욱 간편해졌으면 좋겠어요^^
깐따삐야쉰,5,2017/11/24,0,지점은 축소되었는데 시티모바일 앱을 써보니 직관적이고 간편하고 다른은행 앱처럼 부가앱 설치없이 바로 사용가능해서 넘 편리한 것 같아요.  자주 사용하는 계좌로 등록된 계좌는 특히 더 빠르고 간편하게 송금도 가능하구요^^ 뱅킹앱의 표준이 되어도 좋을 듯요~
김종민,5,2017/11/24,0,이 씨티모바일앱의 가장 큰 장점은 '편리성'이네요. 자금이체 등 자주 사용하는 기능을 간편인증으로 편리함을 더했다고 할 수 있으며 다른 은행앱보다 이런 편리성을 선도해나간다는게 좋습니다. 앞으로 더 업그레이드 되리라 기대가 많이됩니다..앞으로도 많이 사용할께요!!
areum,5,2017/11/24,4,오랫동안 여러가지 은행어플을 사용중인데 인터페이스가 가장 직관적이고 사용하기 편리하게 되어있어요. 지문인식도 꽤 빨리 도입됐던걸로 기억하구요. 그리고 여러가지 따로 입출금 sms를 신청하지 않아도 앱에서 알림을 통해 알수 있는것도 굉장히 편합니다. 보안에도 더 강한 어플개발 해주시길 바랄게요
이미현,4,2017/11/24,0,좋은점 씨티모바일앱 하나로 카드와 은행업무를 볼수 있다는 것 아쉬운점 이용안내FAQ는 있으나 검색란을 찾아볼 수 없다는 점입니다 대체로 심플하면서도 스냅샷이나 쿠폰등 고객을 생각하는 배려는 좋았습니다 고객의 말에 귀기울이고 감동서비스에 항상 앞장 서주시길 바랍니다
윤S,5,2017/11/24,3,공인인증서 없이 간단하면서도 주요한 기능은 모두 실행되므로 편리성에 있어서는 국내 최고라 할 만 합니다. 불필요하게 복잡한 구성이 아니면서 사용 편의성이 높기 때문에 은행앱 기능에 충실실하고 기본기가 뛰어납니다. 추천.
김주용,4,2017/11/24,0,씨티모바일앱 잘 사용하고 있습니다 뱅킹과 체크카드까지 모두 좋아요
cloud i,5,2017/11/24,0,"인증서없이 로그인, 자주 보내는 송금 시 추가인증없이 처리, 인터넷 인증시 편리함 등 편의성이 무궁무진하네요."
쿠키 찬스tv 히루YT대박나라!!!!!,5,2017/11/24,0,"공인인증서 없어도 이체되고,  한눈에 들어오는 깔끔한디자인까지 편리합니다. 지점방문없이도 처리되는업무가 다양하네요^^"
Jun-Ho Lee,5,2017/11/24,0,동네에 있던 씨티은행이 사라지면서 많이 불편했었는데 씨티 모바일 앱 덕분에 불편한게 조금은 사라졌어요  공인인증서 없이도 로그인이 가능한것도 편리하구요!!
Google 사용자,5,2017/11/24,0,디자인도 세련되고 사용하기 너무 편합니다!!!강추!!
MV Lee,4,2017/11/24,0,간편하게 조회가능하여 편리하네요
콩사랑,5,2017/11/24,0,간편한결제 포인트 확인 안전한 내 정보보호 너무 좋아요~~
Seyeong Alex Oh,4,2017/11/23,0,"일단, 여러은행의 모바일앱을 사용해봤습니다만, 씨티은행게 가장편하고 직관적인 데에는 반론이 불가할 것 같습니다. 다만, 스마트 결제와 신용카드 체크카드 관리메뉴가 나뉘어 있어서 이런 내용도 통합시키면 좋지않을까 싶네요."
EunHwe Kim,5,2017/11/23,0,편리한 모바일은행!! 바이오인증 능력이 우수합니다. 계좌 전체를 한번에 보기도 편하구요 주 거래은행으로 모바일앱도 잘 사용하고 있습니다 국내는 물론 해외에서까지도 씨티카드로 통하죠~
부동산의달인,4,2017/11/23,0,새로워진 씨티모바일 완전 좋아졌어요 이렇게 좋게 개선이 되었으니 감사히 사용하겠읍니다
신중수,5,2017/11/23,0,지점이 많이 줄어든대신 앱기능이 대폭향상되어 보다 효율적인 사용이 가능합니다. 다만 나이가 드신 실버세대를 고려하여 최소한의 기능만을 탑재한 UI를 개발한다면 대면지점 관리비를 보다 더 절약할 수 있을거라 생각됩니다!
이인태,5,2017/11/23,0,정말 간편하고 사용하기 좋네요
Ch S,5,2017/11/23,0,많은기능을 쉽고편하게 잘쓸수있어서 짱짱!
Youngin lee,5,2017/11/23,0,유저 인터페이스가 잘 구성되어 있어서 빠르게 편리하게 사용할 수 있어서 좋아요..
김태수,5,2017/11/23,0,로그인 없이 조회. 인증서 없이 이체.
나나경자,5,2017/11/23,0,정말  최고의 상품이네요 금융권에서 당연 돋보입니다 언제어디서나 안전하게 자산관리 믿습니다
정현명,5,2017/11/23,0,깔끔한 앱에 편한 기능이 많아서 좋아요
Google 사용자,5,2017/11/23,0,"원래 씨티가 주거래은행은 아니었는데 씨티모바일 깔고나서 주거래 은행보다 더 자주 쓰게 돼요ㅋㅋ 일단 지문 로그인이 너무 편해요 ㄴㅎ도 지문 로그인 있는데 등록 절차며 로그인 과정이 복잡한데 여긴 진짜 편해요 모바일 뱅킹은 송금 수수료도 없어서 좋은 것 같아요 한가지 추가되었으면 하는 기능은 입금별, 출금별로 거래기록 조회가 가능했으면 좋겠네요"
Kyubong JUNG,3,2017/11/23,0,깔끔한데 카드간편결제메뉴가 가장첫화면에 바로 나오면 좋을것 같음
백배로뻥튀기,5,2017/11/23,0,확실히이전보다 훨씬편하네요 굿굿굿
홍희정,5,2017/11/23,0,인증서없이도 간단한 이체 가능.지문인식 너무 편해요
이승학,5,2017/11/23,0,"과거 구 시티모바일을 사용했던 경험으로 볼때 새로운 어플리케이션의 경우 느리고 최적화가 많이 안되어있었으나 많은 불편사항들이 개선됐다고 생각됩니다. 그리고 타 은행,금융 어플들에 비해 불필요한 광고 등 정보가 많이 없어 은행 본연의 일을 할 수 있다는 부분이 최대장점이네요~  저는 프리미어마일카드 사용자인데 추가적으로 요즘 현장결제가 대세인데 오프라인상 현장결제도 기능추가가되면 활용도가 더 높아지지않을까 생각됩니다."
HYUN HWANG,5,2017/11/23,28,이전 앱에 비하면 천지가 개벽할 정도로 정말 좋아졌습니다. 우선 지문 등록하면 간편하게 로그인 가능하고 ui도 심플하고 사용하기 매우 편리합니다. 웬만한 은행 업무 다 볼 수 있고 이벤트 정보도 바로 확인 할 수 있어요. 시티카드도 사용중인데 간편결제 기능도 정말 편리합니다. 제가 사용중인 은행앱중에 가장 편합니다
Young Soo Kwon,5,2017/11/23,0,"공인증서 필요없어서 일단 짱ㅎ 생체 지문인식되는 드문 훌륭한 모바일 앱인듯. 한 눈에 내 자산과 지출을 파악할수 있고, 자주쓰는 계좌  등록시 이체도 단15초 안에 간단히 해결 가능함. 아주 칭찬해~"
Sung-Bo (Brian) Shim,5,2017/11/23,0,정말 편리하고 직관적으로 사용 가능해요. 이전 버전과는 차이가 크네요. 인터넷 쇼핑몰 결제도 간편결제로 손쉽게 할수 있으니 강추!!
Google 사용자,5,2017/11/23,0,간만에 좋은 은행앱을 사용해봅니다.
Green 4 Rest,5,2017/11/23,0,"시티은행을 주로 사용하다 보니 앱도 자주 사용하는데요, 로그인 속도가 빠르고 주사용 메뉴로 이동이 쉬어 편합니다. 지문인식로그인 단계는 kb에 비해 너무 편하게 되어 있어 만족합니다. 시티은행 계좌관리부터 시티카드 관리까지 한번에 가능해서 좋고요."
Sunmin Choi,5,2017/11/23,0,손 안에서 언제든지 금융거래를 할 수 있어 너무 좋습니다. 참 편리하네요~
WOOSUNG HAN,1,2017/11/23,1,카드 만들었는데 결제 알림 기능도 없고... 유료 sms 알림이 있고... 카드 사용 내역 보기도 뎁쓰가 넘 많고... 전 좋은 후기 못드리겠네요.  그런데 후기 이벤트 했는지 일괄적으로 긍정 후기  도배 된 느낌 ㅜㅜ
주성환,5,2017/11/23,0,인터넷전문은행 보다 먼저 고객 편의성을 고려해서 간편하게 잘 만드셨네요..확실히 다르다는 느낌..UI도 굿굿굿  ㅎㅎ 계속 기대할께요~^^
김도현,5,2017/11/22,0,씨티짱짱맨
이창재,5,2017/11/22,0,업데이트 되고 약간 더 빨라진 느낌이네요. 카드를 주로 쓰는데 카드 결제 현황 보기도 좋구요. 스마트간편결제는 참 잘 쓰고 있습니다~
검은고양이뉘로,5,2017/11/22,0,너무좋아요 기존앱은 좀불편함도있었지만 통합되고 오히려 더좋아져서 잘쓰고있습니다
Hoin L,5,2017/11/22,0,주 사용 카드가 씨티카드인데 로그인 하지않아도 바로 알아볼수 있는 카드 사용료 및 추가 메뉴등 너무 간편해졌네요  아주 유용하게 잘사용하고 있습니다
백승찬,5,2017/11/22,0,"다른 은행들 보다 가입, 접근이 우수 했음. 다른 은행 어플보다 로그인, 이체 내역확인이 쉬움 앱 때문에 주거래은행 바꾸고싶을 정도. 씨티가 왜 모바일 은행에 투자하는지 알수있었음. 별 다섯개"
TC Kim,5,2017/11/22,0,리뉴얼 후 직관적이고 심플해져서 훨씬 사용이 편리해졌네요. 은행/카드 모두 손쉽게 송금 및 조회 업무가 가능해졌고 개인적으로 가장 마음에 드는 부분은 지문인식으로 인증할 수 있다는 점입니다! 앞으로도 고객편의를 우선으로 여기는 업데이트 기대하겠습니다!
Ha Keun Cho,5,2017/11/22,1,"지문인식으로 번거로운 로그인 절차를 생략할 수 있고, 타 은행앱에 비해 직관적인 구성으로 접근성이 훨씬 좋은 앱입니다. 과거 홈페이지 개편과 함께 과거 시티은행 모바일뱅킹 앱보다 진일보하여 사용자 편의성을 많이 고려한 흔적이 곳곳에서 보이는 사용자 친화적 어플입니다"
Youjoon Cho,5,2017/11/22,0,빠르고 예뻐서 좋아요
PARK BT,1,2017/11/22,0,개스레기 다신안쓴다 상담원연결은 기본 20분에 저가타서 다른은행 다른신용카드 쓴다 로그인없는 어플은 얼어죽을 퉤
jung hong,5,2017/11/22,0,공인인증서없이 계좌이체가 가능해요! 자주보내는계좌로 송금은 너무 편해요
이길성,5,2017/11/22,0,간단하면서 빠르고 심플한 직관적인 디자인이 최고
Nova Star,5,2017/11/22,0,스냅샷 기능으로 로그인 하지않아도 잔액 확인이 되는점이 편리하네요
전태준,5,2017/11/22,0,씨티모바일... 사용이 쉽고 빠르고 편리하네요. 슈퍼 그뤠잇^^
김지은,5,2017/11/22,0,너무 편하고좋아요👍👍👍
Beom Jin Choi,4,2017/11/22,0,씨티 포인트 제한없이주고 쓸만합니다 추천합니다~~^^
jun kim,5,2017/11/22,0,이전 엡은 완전 쓰레기였는데 많이좋아졌네요. 지문인증도되고 오류도없고 디자인도깔끔하니 시인성도 좋습니다. 뒤로가기 버튼 누를때 로그아웃 창뜨는것만 수정해주시면 최고겠네요.
Google 사용자,4,2017/11/22,0,간편하게 사용할수있어서 좋은것같아요!!삼성패스가 적용되어서 로그인도 쉬워요
SangYun Lee,5,2017/11/22,0,지문로그인 등 모든 기능이 하나의 앱에서 가능하여 심플함이 제일 맘에듭니다
Jeehoon Nicolas Park,5,2017/11/22,0,스냅샷 기능이 참 편리하네요! 기존에 잔액조회 한번 하려고 해도 한참 누르고 인증하고 해야했는데 화면도 깔끔하고 한눈에 모든걸 볼수 있으니 정말 편합니다
Ari jeon,5,2017/11/22,0,주거래카드가 씨티리워드카드라 워낙 많이쓰는 어플이예요. 모바일로 빠르게 결제할때 유용하고 지문인식들로 귀찮은 입력도 다 패스가능하구요. 신용카드사용내역등의 정보도 빠르게 볼수있어 타사어플에 비해 가볍게 잘 쓰고있어요. 씨티카드는 절대 버릴수가없네요ㅜㅜ
소사장Raymond,5,2017/11/22,0,빠르고 간편해서 다른 은행보다 편리함. 자주쓰는계좌 등록해 놓으면 OTP없이도 간단하게 이체가능~~굿!!!
나부성,5,2017/11/22,0,짱! 좋네요
KS Bae,5,2017/11/22,2,간편하고 빠른 이체와 서비스에 친구들이 더 놀라요. 지문 로그인하고 자주쓰는 계좌 이체하는데 딱 36초 걸리네요.  간단한 거래는 인증서나 OTP도 필요 없어서 참 편리해요!
Google 사용자,4,2017/11/22,0,로그인도 편리하고 잘 쓰는 메뉴위주로 정리되어 있어 사용이 용이합니다^^
YOUNG-WOON JEONG,5,2017/11/22,2,정말 최고의 모바일뱅킹 어플입니다. 지문인식으로  로그인해서 인증서없이 이체까지.. 정말 혁신적입니다. 완전한 내 손안의 은행입니다.
Hojoon Yoo,5,2017/11/22,1,최고의 금융어플입니다. 간편하고 직관적인 사용자환경이 아주 최고입니다.
윤기원,5,2017/11/22,0,카드사용 내역이나 이체 등 금융정보 이용하기 좋아요.기존 앱보다 사용하기 편하고 쉬운거 같아요. 특히 복잡하지 않게 단순화하여 빠른 확인 가능하여 좋습니다.
seonee kim,5,2017/11/22,0,신속하고 사용하기 편합니다  은행권중 최고인데요 ^^
김성욱,5,2017/11/22,0,오래전부터 시티은행을 이용하면서 최근 온라인에 촛점을 두면서 만든 앱이라 그런지 제대로 만든 노력이 많이 보이는 앱이다. 은행앱인만큼 보안과 정확성에 중점을 두어야한다. 예전처럼 속도로 인해 버벅거림은 어떠한 앱에서도 용서가 안된다. 지문인식 맘에 든다 바로바로 접근하여 손쉽게 처리하여 시간절약과 안전성보장 두마리 토끼를 잡았다.
nemo pa,5,2017/11/22,0,카드와 뱅킹을 함께 사용할수 있어 상당히 유용합니다. 특히 로그인없이도 사용내역 간단조회가 되는점이 개인적으로 가장 좋았습니다.
Tony UHM,5,2017/11/22,3,"나오자마자 쓰고있는데 정말 편리함. 공인인증서없이도 간단한 로그인으로 거의 모든은행업무를할수있어 좋고, 보통 모바일 뱅킹앱에서 잔액조회를하려면 일일이 인증절차를거치거나 추가 앱을 설치해야하는데 이런 번거로움 1도없이, 로그인 조차 필요없이, 자신의 카드 사용 현황이나 계좌현황을 보여주는 스냅샷을 지원합니다. 이 스냅샷은 자신이 보고싶은것만 설정할수도 있습니다. 씨티모바일앱이 진정 씨티은행의 효자상품인거 같습니다 :-) 그뤠잇!!!!!"
하순목,4,2017/11/22,0,비대면계좌와 국제현금카드를 만들기 위해 설치했습니다. 다소의 오류로 진행과정의 초기로 돌려세워지거나 콜센터의 상담을 부른 일이 있던 것을 제외하면 나름 편리한 앱 같은데 익숙해지기엔 제법 시간이 필요할 것 같군요. 본인 확인 절차의 인식률과 은행 이미지만큼 투박한 디자인은 조금 개선할 필요가 있지 않나 싶습니다.
Jang Hyuk Lim,5,2017/11/22,0,타 은행앱에 비해 폰트가 깔끔하고 버튼이라든가 글자 배치 등 레이아웃이 아주 뛰어납니다. 또한 OTP 없이 이체되는건 아주 좋아요! 앱이 무겁지 않고 지문인식이 빠르게 돼서 상당히 쾌적하게 사용하는 은행어플입니다!~
juen eunyoung,5,2017/11/21,0,씨티를 급여통장으로 쓰게되면서 모바일앱을 사용한지 2년이 다 되었습니다. 로그인도 빨리되고 타은행 수수료도 면제됩되서 이용하기 너무 편하고 좋습니다. 다른 은행은 큰 액수을 이체하려면 수수료 내라고 하는데 씨티는 그런것이 없어서 너무 편하게 사용하고 있습니다. 앞으로도 많은 사람한테 도움되고 사랑받는 모바일 앱이 되길 바랍니다😘
zh yoon,5,2017/11/21,0,인정하지 않을 수 없다 지문방식의 편리함에 지렸다... 분하지만 최고 존잘임.(*나 잘만듬)
KD Kim,4,2017/11/21,0,지문인증 편하고 간단히 사용할수 있네요
Taehong Kim,5,2017/11/21,0,"모든 은행들은 씨티모바일 앱을 본받아야 합니다. 군더더기 없는 디자인과, 빠르고 간편한 로그인과 조회. 이것만으로도 최고의 뱅킹 앱이라 할 만 합니다."
Google 사용자,5,2017/11/21,0,"다른 여타 금융어플과는 다르게 자사 예금 홍보등이 없고, 딱 필요한 기능만 심플하게 존재해서 좋습니다. 그리고 신한 국민 등 여러 은행에 지문을 등록해서 사용하고 있지만 로그인까지 제일 빠른건 씨티모바일앱이네요.. 앞으로도 좋은 어플 많이 만들어주세요~ 시티은행 화이팅"
Ssh Shin,5,2017/11/21,0,스냅샷 기능  너무 편하네요 안전성 편의성 모두 최고인거 같습니다
Google 사용자,5,2017/11/21,0,업그레이드 되고 더 고급스럽고 이용도 편리해졌습니다. 모바일임에도 불구하고 VIP 대접받듯 고급스럽고 다양한 혜택과 수수료면제도 너무 좋은 혜택이 많아요~
서정현,4,2017/11/21,0,"모든 계좌를 한 화면에서 즉시 접할 수 있도로 만들고 인증비번없이 송금할 수 있도록 개선한 것 좋은 평가 가능 ᆢ다만 소액한도로 opt없이 송금하는 기능과 카드없이 ATM출금 기능이 도입되면 더욱 좋을 것 같음,, 아주 편리하고 조아요"
YJ Chae,4,2017/11/21,0,앱을 열어 간단한 계좌나 카드사용 조회를 바로 할수있어 편함. 소액이체는 비밀번호만으로 간단히 이체하면 더 편리할듯.
Han shin Jang,4,2017/11/21,1,"로그인없이 간편조회하기, 이체계좌 등록하고 otp 없이 이체하기 등 너무 편리하고 좋아요~"
Charles J,5,2017/11/21,0,써본 모바일뱅킹 중에는 가장 편리하네요. 삼성패스가 추가로 적용돼서 더 좋아진듯.
sangyul choi,5,2017/11/21,3,지문으로 로그인에 자주 이체하는 계좌 등록해 놓으면 otp 없이도 이체되는 편리함 좋으네요
Google 사용자,5,2017/11/21,0,인증서 없이 사용할 수 있어 너무너무 편함 지문인식까지 등록하니 로그인 시간도 짧아짐 내계좌로 송금할땐 otp도 필요없어 무척 편리해짐!!!엄지 척!!👍
이형준,5,2017/11/21,0,지문로그인 기능이나 스냅샷기능 등으로 편의성이 많이 개선된것으로 보입니다. 사용하기에 매우 편하고 만족스럽습니다.
Joo Lee,5,2017/11/21,0,요즘 온라인 뱅킹 유저수가 많아지는 만큼 유저들도 편리하고 안전한 뱅킹앱을 찾는 분들이 많은데 전 이 앱을 추천드립니다! 리뉴얼때 편의성에 중점을 뒀는지 절차가 까다롭지않고 누구나 쓰기 편한 심플한 디자인과 웬만한 업무는 전부 앱하나로 해결할수있는 부분이 좋네요ㅎㅎ 여러분의 귀중한 시간 은행에 들락날락 하시는데 쓰시지 마시고 모바일시티앱으로 해결하시길~
Lee JaeHwang,5,2017/11/21,1,잘쓰고있습니다 조회화면도 편하고 스냅샷도 쓸만하네요
양건영,5,2017/11/21,0,씨티모바일 사용하기에 너무 좋아요 보기에도 간편하고 이체 등 속도도 최고입니다 앞으로도 더 좋게 업그레이드 부탁드려요 ^^
Sanghun LEE,5,2017/11/21,0,타 은행앱 대비 편함 로그인 할때 공인인증서로 안해서 너무편해요
Jae Ohk,5,2017/11/21,0,미국 씨티 앱 그대로 따온거 제일 환영! 특히 스냡샷! 앞으로도 많은 개선 해주세요.
Changsik CHOO,5,2017/11/21,3,"씨티 국제 체크카드를 만들려고 알아보니, 카드 만드는 수수료를 면제해 주네요. 너무 감사합니다. ^^  해외에선 역시 씨티 카드죠~ 전 인도에 가는데 인도에 계신 분들은 거의 씨티 카드를 쓰신데요. 그래서 추천 받아서 발급을 했어요.   다양한 이번트도 많아서 좋아요.   튕김 현상이 생기지 않고, 사용하기에 어렵지도 않아서 좋아요. 웹에서 보이는 내용이 100% 다 있는 것 같아요.  편하고, 심플해요~  앱은 당연히 강추하고, 지금이 씨티 카드 발급할 때입니다!!!!!"
방경록,5,2017/11/21,0,전반적으로 괜찮은 어플같습니다. 디자인도 군더더기 없고 씨티모바일 어플 하나로 씨티뱅크와 씨티카드 업무를 한 번에 볼 수있다는 점이 가장 큰 장점인것 같습니다. 덤으로 지문으로 편하게 로그인되서 빠른 업무를 볼 수있게 도와주는 어플입니다.
샌드위치TV파나마도전기,5,2017/11/21,0,간편하고 편리하게 만들어서 활용도가 높아서 잘 이용하고 있습니다
Google 사용자,5,2017/11/21,0,간편하고 필요한 부분 중심으로 나열되어 있어 접근이 용이하고 시간도 절약이 됩니다.  전체적으로 신뢰가 갑니다.
박지영,5,2017/11/21,0,공인인증서없이 로그인 가능 및 지문인식 로그인이용시 추가 어플이 다운없이 이용가능해서 너무 편해요.
애물,4,2017/11/21,1,노트4도 지문등록 가능한 기기인데 사용 할 수 없네요. 노트4도 지문으로 로그인 할 수 있게 업글 바랍니다.
구본관,5,2017/11/21,3,인증서 없이 이체가 가능해서 편리하고 좋습니다~
KK CHO,5,2017/11/21,0,씨티모바일앱 참 편리하게 만들었어요... 사용해 봐야 편리함을 알수있으니 사용해 보세요
zz zz,5,2017/11/21,0,전세셰 공통으로 바뀌고 가서 은행 앱중에서 가장 좋은 거라고 생각합니다 .  단순하면서도 직관적인 구성이 좋습니다 . 다른나라 씨티 은행 앱도 동일합니다
Google 사용자,5,2017/11/21,0,"간편하게 보이니깐 좋네요. 씨티해외체크카드 신청하면서 사용하기 시작했는데, 좋아용"
YEON KYU Kim,5,2017/11/21,0,예전에 비해서 확실히 편리하고 빨라졌어요... 특히 지문인식을 통한 로그인 기능등은 편의성이 대폭 향상된 것으로 느껴집니다.
lala pyo,5,2017/11/20,0,이체할때 보안카드 번호입력이안돼요 빨리좀고쳐주세요
Martin Ku,1,2017/11/20,0,업데이트후 이체시 보안카드 번호 입력 안됨
승현이,1,2017/11/19,0,이번업데이트이후 결제안됩니다 빠른업데이트 바랍니다
MinSeok Lee,3,2017/11/19,2,지문인식 업데이트후 부터 보안카드 번호입력이 안되서 이체를 할수가 없네요..
Google 사용자,2,2017/11/16,1,스마트간편결제를 사용할 수 없는데 이유를 모르겠네요ㅜㅜ 스마트결제 누르면 씨티모바일을 종료하라고 나오네요 그래서 확인함 종료 그리고 그걸로 끝
독랑,5,2017/11/14,2,다 좋은데 이번 업데이트 이후로 메인화면만 넘어간 뒤에 하얀 창에서 멈춰있네요. 빠른 수정 부탁드려요.
차민웅,4,2017/11/12,0,잘쓰다가갑자기004오류뜨면서로그인이안되는데왜이런건가요
Que M,3,2017/11/11,0,"갑자기 지문인식 로그인이 실행되지 않습니다. 다음 메세지만 무한 반복. ""로그인 인증에 실패하였습니다.(110)[LNG00300]"
Rebornz kim,4,2017/11/10,0,갤럭시 S8 오레오버젼에서 앱 중지가 계속 발생합니다 빠른조치 요망
조영하,1,2017/11/10,0,업데이트 하고나서 이상해짐 시티인의 자부심 세워주기바람
Google 사용자,3,2017/11/09,0,너무 느려요 제발 업 좀 해주세요
김병상,5,2017/11/08,0,만족합니다.^^
Bora Yun,2,2017/11/07,0,앱 업데이트 이후 지문 로그인 추가된 점은 편리하나 타 카드사 간편결제에 비해 UI/UX 부분이 다소 부족하다는 생각이듭니다  가장 큰 문제는 간편결제 하려고 들어가면 오류가 있다는 팝업이 뜨고 로그아웃을 하도록 하네요 온라인 결제시 주 카드로 사용을 하려고 해도 되질 않으니.. 일반결제로 오래걸려 진행하느라 답답할뿐입니다
이주영,1,2017/10/28,0,실행이안됨
임헌찬,1,2017/10/24,0,"회원가입도 정보다르다고 안돼, 등록된 계좌가 아니라고 설치된 공인인증서로 타기관 인증서 등록도 안돼, 고객센터 연결도 하루종일 안돼, 뭐가 그리 바쁘다고 연락이 안됩니까? 직접 방문해보니 사람 하나도없어서 한산한데다 전화 울리는것도 없던데ㅡㅡ"
윤상기,5,2017/10/23,0,믿음 이라는 이름 정말 쉽게 얻어 지는게 아니지요.저는 시티 은행ᆞ 카드 ᆞ금융 모두에 믿음을 씁니다.
정훈,4,2017/10/13,1,"편하고 신속한 확인도 좋긴한데, 스냅샷이나 알림함 접근시 (구)씨티모바일처럼 간단한 4자리 비밀번호 설정이라도 있으면 좋겠단 생각이 드네요 .."
TaeJune Sung,1,2017/10/06,0,와 시티뱅크 처음써보는데.. 너무 느리네요.. 비밀번호 바꾼지가 언젠데 아직도 안되네요.
Min Kyungmin,5,2017/10/04,0,편하구 조아요!!
양셋아빠,1,2017/09/30,0,열기 누르면 반응도 없고 접속도 안되고 왜 이럴까요 이래서 내가 씨티관련꺼 다 없애는 이유같네요 되지도 않는 어플 만들고 관리하신다고 고생많으십니다. 이제 그냥 안쓰게 카드랑 통장 다 해지할께요. 수고하세요
도롱,3,2017/09/29,0,신용카드 부가 기능이 많이 부족함..
Google 사용자,3,2017/09/28,0,모바일을 이용하라는 건지...암만 그래도 고객센터 대응은 최악이네요. 20분 넘게 대기음악  들은 적 처음. 몇 번 직접 문의할게 있어 전화했는데 다 그러네요. 상담원 좀 늘리시죠
손장원,1,2017/09/27,0,아이폰에서 노트8로 바꾸고 지문인식 오류가 계속 뜨는데 도대체 뭐가 문젠가요? 조속히 해결해주세요.
박은정,1,2017/09/27,0,진짜 매번 시티모바일이든 인터넷이든 사용하기 제일 어려운 앱인것 같아요 제발 좀 쉽게 만들어서 신용카드 즉시결제 이용 좀 하게 하십시요 지방이라 시티은행이 없어서 거래계좌가 없는데 불편한게 한두개가 아닙니다 쉽게 만드십시요 뒤적뒤적하게 만들지 만고 메뉴에서 쉽게 찾을 수 있게 보이게 해주십시요!
Google 사용자,5,2017/09/27,1,매주 같은 계좌로 이체할 일이 있는데 인증서도 보안카드도 요구하지 않으니 정말 편하네요~
황민아,4,2017/09/24,1,처음엔 힘들멌지만 지금은 사용할수록 편해서 좋아요^~^
윤성강,1,2017/09/23,1,카드사용자보고 씨티예금계좌없으면 로그인조차못하게하는것은 강제가입시키는 비열한 속셈입니까 어플을 초등학생이만든것입니까 타은행은아무문제없이 잘만들었는데 이런식의 저급한어플사용은 씨티카드가 유일하네요 혹시몰라몇번이나 몇일에걸쳐했는지모르겠습니다 설명서라도 만들던지요 있다면 그걸활용할수있도록 가시적으로하시던지요 굉장히 실망입니다
Google 사용자,5,2017/09/22,1,아주 유용합니다
David Lee,5,2017/09/20,2,너무 좋아요!!!! 씨티 최고 짱짱맨!!!!
박진우,5,2017/09/20,3,씨티모바일앱 이렇게 편리할 수가 없네요. 특히 앱으로 신용대출을 아무 서류 준비없이 한 이삼십분만에 받을 수 있어서 좋았습니다.
Moon J,1,2017/09/18,1,어제부터 LOGN_0001 오류가 계속 뜨면서 로그인이 안되는군요 앱 재설치해도 마찬가지인데 뭐가 문제인거죠?
Su Yeon Jung,1,2017/09/18,0,간편결제 기능만 들어가면 오류가 나네요. 이럴꺼면 왜 기능을 만들어 놨나요
Chuing츄잉,1,2017/09/16,0,회원가입은 완료했고 로그인을 하려는데 은행에 등록된 휴대폰 번호와 다르다고 회원가입 인증이 안되서 로그인을 못하고 있습니다. 화면상 인증시 뜨는 번호는 앞자리가 지금 제번호가 맞는데 왜 안되는지 모르겠네요.그래서 ars 인증하기 눌렀는데 전화도 안오고 아무소리도 안나오고 음성사서함으로 넘어가서 안된다는 멘트만 뜨네요. 설사 은행에 등록된 번호가 다르더라도 현재 본인명의의 휴대폰이 있다면 그 번호로 돼야하는거 아닌가요? 어떻게 로그인 해야하는지 난감하네요.
