,score,comment
1743,1,안녕하세요 항상 사용하는 사용자입니다 갑자기 어느 날부터 3900원씩 돈이 나가길래 확인해보니까 토스 프라임에 가입되어 있더라고요 제가 가입한 적도 없는데 자동으로 가입해서 총 3번 3900원을 제출하게 되었습니다 환불해주세요
1748,1,토스 주식은 렉이 너무 심해요 심각하게 못 쓸 정도에요 장 초반 장마 강전에 얼마나 중요한데 자꾸 렉 걸리고 로딩 안되고 돈이 왔다 갔다 하는데 벌써 얼마 손실인지요 수정이 시급해요 누가 사용하겠습니까 다른 주식어플처럼 본인인증 접속할 때 한 번 하면 계속 거래를 할 수 있게 해줘야죠 호가 계속 변동하는데 거래 누를 때마다 본인인증 때문에 타이밍 계속 놓쳐요 웬만해선 이런 글 잘 안 쓰는데 벌써 렉 때문에 200만 원 넘게 손실 봤습니다 너무 화가 납니다 빨리 수정해야 될듯합니다 주식하는 사람으로서 사용하는 메리트가 하나도 없습니다 폰 기종 s21이고요 안드로이드 최신 버전입니다
1776,1,와 낚였네 내 개인 정보 삭제 부탁합니다 담당 운영자는 답글 바랍니다
1778,3,금액 수정 기능 있으면 좋겠어요
1783,3,입고 확인 부탁드립니다 1
1796,1,토스 머니 체크카드 다시 만들 수 있게 해주세요
1808,2,새마을금고 카드를 사용 중인데 카드사 선택에 새마을금고 카드 선택이 없네요 추가 부탁드려요
1829,3,간편히 이체시키고 수수료도 그다지 안 들어서 좋은데 업데이트 좀 적당히 했으면 좋겠네요 항상 스토어 앱들 업데이트 시킬려면 며칠도 안 돼서 이 앱은 올라와 있으니 그저 웃음만 나오네요
1830,4,다 좋은데 엑셀로 내보내기 기능도 있었으면 좋겠어요
1832,1,사실 별 한 개 주는 것도 너무 아깝네요 유튜브에서 숨은 보험금 찾기 광고 보고 앱을 다운로드해서 실행해 봤습니다 개인 정보 실컷 입력시키고 숨은 보험금을 찾았다길래 잔뜩 기대하고 기다렸는데 현재 서비스 이용이 불가합니다 잠시 후 다시 이용해주세요라는 메시지만 반복적으로 뜨네요 오기가 생겨서 아침부터 몇 번을 시도해 봤는지 모르겠습니다 이거 거의 허위광고 수준 아닌가요
1840,4,수협도 연결해주세요
1900,4,키움증권 잔액조회 미지원 뜨는데 키움증권도 잔액조회 볼 수 있게 해주세요
1907,4,다 좋은데 우체국 카드 등록이 안 되나요 비씨카드로는 안되네요 우체국 카드 등록할 수 있으면 훨씬 좋을 것 같아요
1935,3,증권계좌 개설하려는데 토스가 3개월 수수료가 없다길래 또 토스를 편하게 사용하고 있던 터라 증권 개설해서 토스 증권 사용하고 있습니다 그런데 요즘 사용자가 많다는 문구가 자꾸 뜨네요 1분 1초가 다르게 변하는 주식인데 사용자가 많아 불편감을 드려 죄송하다는 문구가 뜨면 정말 답이 없네요 이런 건 개선해주셔야 할 듯요 그리고 후 계좌 잔액이 계속 똑같은 금액으로 멈춰있어요 요즘 토스하시는 분들이 급격히 늘어서 이런 일이 있겠죠 그렇지만 돈에 관련된 건데 자꾸 이런 에러들이 발생한다면 갈아타는 수밖에 없지 않을까요 개선돼서 편하게 계속 토스를 사용하고 싶네요
1946,3,조건부 매수매도를 할 수 있게 기능 개발해주세요
1960,2,돈을 필요한 만큼 편하게 보낼 순 있는데 계좌 등록하려고 하는데 비밀번호가 아니라고 하네요 정확하게 섰는데 어떻게 하죠
1966,3,토스 교통카드 지원 서비스 시작해주세요 카드 있는데 유용하게 사용하지 못하고 있네요  문의해봤는데 아직 예정이 없다고 합니다
1970,1,앱이 안 드가지고 자꾸 틩겨요 빨리 수정해주세요
1974,3,토스 송금 및 오픈뱅킹이 편해 잘 쓰고 있습니다 가족들한테도 추천하여 가족 모두가 사용하고 있고요 특히 부모님은 만보기 채우는 재미도 있다며 더욱 잘 이용하고 있는데요 불편한 점이 갤럭시 기어 와 호환이 안된다는 것입니다 무겁게 휴대폰을 꼭 소지하여야 하니 그 점이 좀 개선됐으면 좋겠네요 
1978,3,토스 증권은 직관적이에요 그런데 사용자가 많아지면 서버가 터져서 들어가지도 못해요 매도나 매수 타이밍을 놓치기 일쑤입니다 서버 관리에 중점적으로 대응하셨으면 좋겠어요
1992,4,다른 앱과 비교했을 때 빠르고 디자인이 눈에 딱 들어와서 좋아요 다만 수입 분석은 왜 사라졌는지 아쉽네요 어떤 부분에서 어떻게 수입이 들어왔는지 확인하고 싶은데요 현금영수증도 불러올 수 있으면 좋겠네요
2013,2,토스 증권으로 바로 가기 바탕화면에 만들 수 있도록 해주세요
2032,4,다른 건 다 좋은데 만보기 기능이 원래는 상단 바에 계속 고정돼있었는데 어느 순간부터 어플을 켜야만 생기고 걸음수 측정이 됐다가 안됐다가 해요 걸음도 5000보 넘게 걸었는데 리워드 받기가 안 눌리네요 혹시 몰라 캡처도 해뒀습니다 조치를 취해주셨으면 합니다
2033,2,증권어플 너무 느려요 그리고 시세에 바로 대응하기 너무 힘드네요 어플 여는 데도 느릿느릿 답답합니다 개선해주세요
2043,2,토스 증권을 하기 전엔 괜찮았는데 증권을 하고부터는 배터리 소모가 심해졌습니다 CPU 사용률도 높다고 나오고 배터리 엄청 잡아먹고 있는데 어느 정도 해결해주셨으면 합니다
2067,2,주식 계좌 이용하려고 설치했는데 매수 매도 너무 불편하고요 차트 보는 것도 불편해서 테스트 겸 소액으로 돈 넣었다가 매수 주문하는 과정에 짜증 나서 바로 뺏습니다 최소한 매수매도는 어떻게 해줘야 하는 것 아닌가요 주가는 실시간으로 계속 바뀌는데 매수 주문 넣는 사이에 주가 변동에 매수 취소 주문하는데 불편하고 시간 오래 걸리고 사용할 수가 없군요 수정하기 전까지는 사용할 생각 없습니다 1주 주신다고 하는 건 감사히 먹고 갈게요
2106,2,어플이 느려요 주문할 때 현재 시세를 확인할 수 있으면 좋겠네요
2109,4,증권 사고팔고 할 때 내 보유금액에서 가능 수량 바로 볼 수 있으면 좋겠네요
2110,1,리뷰가 지워졌네요 송금 관련 부분은 상당히 편함 그러나 증권 관련은 영꽝임 단순거래나 차트는 물론이고 재무정보 시간 외 거래 등 제대로 된 것이 없음 금번 이벤트도 기존 사용자에 대한 혜택은 쥐뿔도 없고 제대로 되어있지 않은 상황에서 무리하게 신규 사용자만 유치하려고 하니 서버는 터지고 가입도 안되고 이벤트 하기 앞서서 증권 관련 플랫폼 서비스의 향상 등 기반을 먼저 가다듬을 필요가 있음 신규 사용자는 주식할 거면 다른 어플을 추천함 그냥 무료 1주 만 챙기거나 가입하지 않는 편이 좋음
2111,4,아직 부족한 점들 있지만 나쁘지는 않은 거 같아요 취소 재 구매 말고 한 번에 수정하는 거 있으면 좋겠어요 주식 이사에 안 나오는 증권사에 주식이 있어 이사 못하는 것 아쉽네요
2121,3,토스 증권 호가 창도 볼 수 있게 개선해줄 수 있나요
2124,1,오래전 가입을 했다가 휴먼으로 잠겼는데 해지하는데 왜 이리 복잡하나요 그놈의 본인인증은 계속하라고 떠서 접속할 때마다 번거롭게 되어있고 한번 인증하면 세션 등 정보로 문의하던 부분 계속 이어 볼 수 있게 해줘야 되는 거 아닌가요
2125,4,기업에 대해 쉽게 풀어주는 건 좋은 점 근데 매수매도가 생각보다 번거롭고 그래프가 보기가 불편한 점이 있어 개선되어나간다면 좋을 것 같아요
2146,1,리뷰 태어나서 처음 쓰게 만드네요 밑에 댓글과 같은 멈춤 현상 있어서 소프트웨어 업데이트부터 토스 재설치도 진행해보았지만 이제는 설치도 안되고 있네요 아래와 같이 와이파이 환경에서 설치 진행 중 토스 프라임 고객은 이용 못한 기간 동안 보상이 있는 건가요 장애 처리 수집은 어디서 하시고 다시 한번 장애에 관련된 안내 부탁드립니다
2148,1,토스 증권으로 주식 보는데 너무 느려서 불편합니다 빠른 시일 내에 조치해주세요
2154,1,누가 증권어플 이따위로 만듦 스틱 단위로 내 돈이 왔다 갔다 하는데 매수매도할 때마다 인증해야 하고 접속 자체가 안 되네 그리고 내가 계산기냐 주식 얼마 사길 원하냐고 얼마나 살 수 있는지를 알아야지 무슨 주식하는데 옆에 계산기가 필요해 그래프는 또 적당 분당 다 없애고 이평선 없애고 캔들차트도 없고 누구 머리에서 나온 생각인 거냐 토스 직원에 주린이가 토스로도 해보겠다고 만든 거임 증권어플 이런 식으로 하면 소송당하기 딱 좋다 다른 어플이라도 보고 와라 그리고 왜 그렇게 만들었는지 생각을 해라 생각을
2173,4,자동비상금은 확실히 유용하긴 한데 제한 횟수나 지정 날짜에만 넣는 설정이 있으면 좋겠어요
2183,3,토스 증권 너무 무겁고 느려요 설정값도 어플 열 때마다 초기화되고요 그리고 매수매도 수정 기능 필요할 거 같습니다 취소 후 재구매는 너무 느려요 추가로 위젯도 만들어주시면 좋을 거 같아요
2213,1,주식 1주 주는 이벤트 중이라 주식계좌개설했는데 인증이 지금 하루째 안되네요 계속 연계기관 점검이라면서 그 연계기관이 대체 어딘가요 해결 좀 빨리해주세요 이벤트를 하려면 제대로 해야죠
2215,2,가입자 좀 늘리려면 앱 좀 안정적인지 확인하고 하시길 부탁드려요 이벤트 좀 한다고 이리 버벅대면 주식 급락할 때 앱이 제대로 나 돌아갈지 의심이 드네요 피 같은 돈을 믿고 맡길 수 있을까요
2250,3,증권계좌개설 신분증 인증하려는데 근접한 신분증에 대해 초점을 전혀 못 잡아서 막혔습니다 다른 어플 카메라 인식 기본 카메라 다 잘 작동하는데 토스에서만 근접 인식을 전혀 못해요 신분증 내용 쓰는 칸을 추가로 만들어 주시던지 해결 좀 부탁합니다
2261,1,신분인 증 개판이네 몇 번을 해도 인증이 안되고 개선이 안되는 어플 어떻게 믿고 거래하나요 많은 분들이 똑같은 건의사항을 올리는데 개선점을 못 찾네요 일 좀 하세요
2276,3,다 좋은데 문상 종류 좀 늘려주세요 10000원권만 있으니 불편해요;; 부탁드립니다
2307,1,저기요 폰 번호를 바꿔는 데요 어떻게 다시 토스 카드 신청해야 하나요 토스 충전했는데요 왜 잔액부족으로 나오나요 빨리 답변 좀 해주세요 답변이 엄청 느리네요 여기가 한국인가요 북한인가요 왜 이리 답변이 느리나요 답변이 느려서 별점 1개 줍니다
2313,3,잘 사용하고 있다가 며칠 전부터 다른 통장들 잔액이 조회가 되지 않습니다 여러 번 새로 고침을 했고 2차로 제거 후 재설치를 행했지만 상황이 더 악화되어 아예 물음표로 떠있습니다 빠른 해결 좀 부탁드려요 얼마가 있는지 확인을 할 수 없으니 매우 불편하네요
2316,4,토그 증권 거래량만 추가해줘 제발
2318,1,체크카드의 혜택은 점점 줄어들고 있네요 처음엔 다양한 브랜드 할인 적립이 되더니 이제는 쓰지도 않는 듣보잡 브랜드만 할인됩니다 토스 프라임 유저인데 혜택도 많은 것 같지만 막상 써보면 옛날보다 없네요 현재 송금 외엔 딱히 장점이 없어 보입니다 아 체크카드 교통카드 기능은 안 되는데 티머니 칩이 있는지 다른 카드랑 같이 있는 상태에서 대중교통이용하면에러납니다 정말 짜증 나요 몇 달째인지 개선할 의지도 없어 보입니다
2327,4,소비 확인란에서 월별 말고 일자에서 일자로 확인 가능하면 좋겠어요 월급날이 22일인데 매번 손으로 다시 계산하니 아쉬워요
2345,2,이거 오늘 처음 깔았는데 깔대는 만 12세 이상부터 이용 가능하고 로그인하니까 만 14세 이상부터 이용 가능하던데 뭐죠 답장 부탁드려요
2346,4,토스 만족하면서 편하게 사용하고 있었습니다 그런데 언제부턴가 제 계장 거래내역이 토스에서는 확인이 불가능해졌고 이를 해결하려고 지우고 다시 해봤는데 이제는 아ㅖ 계좌가 날아갔네요 해결 부탁드립니다
2355,1,정보를 불러올 수 없다면서 계속 조회 이체 안돼요 빠른 처리 부탁드립니다
2383,1,잔액 확인이 늦게 되고 돈이 마이너스가 계속 뜹니다 빠른 수정 부탁드립니다
2389,4,보급형 갤럭시 A 10e 사용 중인데 토스만 보기가 안됩니다 보급형도 토스만 보기 사용할 수 있게 해주시면 감사하겠습니다 나머지는 다 좋습니다
2390,3,금융 인증서 쓸 수 있게 해주세요
2400,1,앱을 사용하려 하는데 자꾸 불러오기 실패가 뜨면서 접속이 되지를 않습니다 빠른 수정 부탁드립니다
2414,1,토스는 몇 달 전에 미리 알려준다는 선택지는 없는 건가요 테라 펀딩 도 그렇고 부동산 소액 투자도 그렇고 삼성페이 지원 종료도 그렇고 결정을 아주 빠르고 극단적으로 하시네요 나중에는 서비스 종료 때도 한 달 잡고 종료하실 건가요 좀 정상적인 운행 좀 했으면 좋겠네요
2418,4,거래내역도 안 뜨고 아무것도 못해요 업데이트하자마자 메일로 팝업 뜨는 거랑 보냈으니까 해결 좀 해주세요
2420,3,인터페이스 개선이 얼마나 중요한지 좀 아셨으면 좋겠습니다 토스 메뉴 펼쳐 놓고 거기서 필요한 거 찾으려면 한숨이 푹푹 나네요
2431,1,투자사랑 제휴가 종료됐어도 고객의 편의를 위해서 남은 기간 동안 토스 플랫폼에서 돈을 받을 수 있게 해줘야 하는 거 아닙니까 실망이 크네요 5점에서 1점으로 내립니다
2435,4,토스 주식에서 내가 산 주식 아래에 이체 메모처럼 메모도 작게 쓸 수 있으면 좋을 것 같아요
2443,1,위메프나 배민에서 토스로 결제할 때 결제 수단 선택이 안 바뀝니다 다른 통장을 이용하려고 아무리 눌러도 계속 안 바뀌네요 예를 들면 결제수단 기본 설정이 농협으로 지정돼있는데 기업은행으로 안 바뀜 어젠가 그제까진 됐는데 왜 갑자기 안 되나요 빨리 수정 부탁드립니다 정말 불편해요
2444,1,몇 주일째 토스 앱 내에서 부동산 소액 투자 항목에 들어가려 하면 503 error가 뜨면서 접속이 앙되요 P2P 분산투자나 주식 등 다른 건 다 되는데 부동산 소액 투자만 안 들어가지네요 확인 부탁드려요
2446,4,다 너무 좋고 잘 쓰고 있는데 카카오뱅크 카드도 생기면 좋겠어요
2455,4,카카오뱅크 체크카드도 추가됐으면 좋겠네요
2456,3,앱 자체는 나쁘진 않아요 근데 그 만보기로 돈 적립하기 혼자 하는 사람은 거의 불가능 수준입니다 대책을 좀 세워주시면 감사하겠습니다 그리고 토스 카드 발급은 언제부터 다시 할 수 있나요 다시 할 수 있었으면 좋겠네요
2474,3,토스 증권 실시간 호가 가능 부탁해요
2476,4,심플하고 좋습니다만 제발 서버 개선 부탁드립니다 많은 사용자 때문에 지금 거래는 물론이고 회사 차트도 안 들어가지네요 빠른 업데이트 기대하겠습니다
2483,2,친구 beta 기능에서 활동 시간 가입일 표시를 비활성화 시켜도 내 최근 활동 내역이 내 번호를 저장한 상대에게 노출됩니다 수정 바랍니다 그리고 활동 정보 on 상태가 기본 설정인 것도 솔직히 이해가 안가네요 이런 기능이 있는 줄도 모르는 사람이 대부분일 텐데 기본 설정은 off가 맞지 않나 싶습니다 활동 시간을 공개하겠다고 서로 동의한 상대끼리만 조회가 가능하게 수정해주세요
2486,2,거래량 좀 표시됐음 좋겠어요
2487,1,생일이라 케이크 준다길래 왔더니만 장난하나 이런 쓸데없는 기능 없는 게 좋을 거 같은데
2497,1,토스 주식 이용하는데 네트워크 개선이나 별도의 토스 주식 어플을 통해 끊김 없이 이용하고 싶습니다 처음에는 너무 잘 사용하였는데 개장시간은 물론 어느 시간대에 나 렉 때문에 원활하게 볼 수 없습니다 개선 부탁드립니다
2498,1,업데이트하고 실행하려니 웹뷰 업데이트하라고 하면서 실행이 안되네요 지금 웹뷰 업데이트하면 오류가 많아서 안 하고 있는데 해결해주세요
2509,2,토스 키기만 하면 앱이 계속 혼자 꺼지네요 해결 좀 해주세요
2512,3,처음 사용 광고 너무 많이 들어온다 필요 없는 광고 삭제 요함
2525,3,오늘부터 튕김 현상이 계속 반복되네요 조치 좀 취해주세요
2534,1,무슨 계속 앱 중단 뜨고 왜 이 난리인지 모르겠네요 급하게 계약금 입금해야 되는데 안되니 짜증 나고 답답해요 개선 좀 요
2535,1,어플 작동 시 자꾸 종료됩니다 빠른 확인 부탁드립니다
2540,2,업데이트 이후로 갑자기 들어가기만 해도 강제 종료가 돼서 아무것도 할 수가 없습니다 조속한 수정 부탁드립니다
2543,2,21년 3월 23일 오늘 기준으로 갑자기 토스만 키면 바로 앱이 종료됩니다 재설치도 해보고 폰도 껐다 켜보고 했는데 개선이 1도 안되네요
2545,2,어제까지는 꽤 만족스럽게 사용하고 있었습니다 그런데 어제 갑자기 로그 아웃이 되어 다시 로그인하고 신분증 등록하고 지문 등록하고를 다시 했는데 오늘은 계속 어플을 실행시키면 바로 꺼져버리네요  노트 20 사용자입니다 확인 부탁드려요
2546,3,정보를 불러올 수 없다 해서 삭제하고 다시 깔았는데 또다시 정보를 불러올 수 없다네요 계속 삭제했다가 깔아야 되나요 빨리 고쳐줬으면 좋으면 좋겠네요
2549,3,패치를 어떻게 했는지 모르겠지만 들어갈 때마다 앱이 종료됐다고 알림 창이 계속 떠서 사용 못 할 정도네요 빨리 고쳐주시면 좋겠습니다
2550,4,토스 주식투자 생긴 후 주시 계란을 눌러서 차트를 보니까 튕기는 현상이 반복 데이터 삭제하면 정상 동작하는데 다시 보면 튕기고 휴대폰 끄고 켜도 동일 정상화 좀 해주세요 불편함
2557,3,주식투자 슈퍼 개민데요 지금 앱이 튕김 현상이 반복 지속적으로 발생합니다 로그 수정 조치 부탁드려요
2559,1,토스 때문에 네이버 앱도 충돌 나서 네이버까지 안 열리고 다운되잖아요 좀 빨리 수정 패치 해주세요
2560,1,토스 상담하고 옴 답변 복사함 서비스 이용에 불편을 드려 죄송합니다 말씀해 주신 증상은 구글 내 웹뷰 앱 업데이트에서 발생된 문제 현상으로 담당 부서에서 확인 중에 있습니다 우선 아래 경로로 진행해 주실 수 있을까요 구글 플레이 스토어 접속  좌측 상단 ≡ 클릭  내 앱게임  상단 바로 밑 설치된 터치  Android system WebviewAndroid 시스템 WebView 터치  제거 3개 android services libraryandroid shared library Android 시스템 WebView Google LLC  구글 측으로도 확인을 요청드린 상황이며 해결 과정에 있어 다소 시간이 소요될 수 있는 점 다시 한번 양해 부탁드리겠습니다 이렇게 해보려 해보니까 되긴 된다
2562,1,주식을 팔려고 하는데 계속 오류가 나면서 어플이 강제 종료되네요 돈이 급해서 그러는데 빠른 확인 및 해결 부탁드립니다
2576,4,잘 쓰고 있는데 갑자기 오늘 아침부터 들어가면 계속 튕기네요 토스 증권도 사용하고 있는데 빠른 수정 부탁드립니다
2588,1,어플이 갑자기 계속 죽습니다 확인해주세요
2595,4,차트와 호가 창 발전시키면 좋을 듯
2604,1,업데이트하고 계속 어플이 꺼져요 빨리 수정해주세요
2612,4,계좌 알림 기능이 좀 더 편리하게 설정해줬으면 좋겠습니다
2614,1,공동 인증서로 계좌 추가하기를 하면 계속 앱이 꺼지고 연동이 하나도 안됩니다 빨리 해결해주세요
2639,1,이거 돈 금액 확인 제대로 해주세요 불편하네요
2643,3,주식거래 장전 장후 시간 외 거래되고 볼 수 있게 해주세요 이게 안되면 반쪽짜리 주식 앱이죠
2654,2,농협 카드 쓰는데요 어제부터 계속 농협 카드나 은행사 점검으로 조회가 불가능하다는데요 저만 이러는 건지 알 수 없지만 이거 저만 그러는 거면 해결 좀 빨리해주세요 돈 관련 앱은 거의 토스 이용해서 지금 엄청 불편해요
2656,3,금액 표시 업데이트 좀 바로바로 되게 해주세요
2661,3,kb증권도 잔액과 입출금 내역을 볼 수 있게 해주세요 토스의 역할이 다 못 이루어지고 있어요
2665,2,어플 바로 사용이 안 되고 뚝뚝 끊기고 꺼지는 것 좀 수정해주세요
2674,1,오류 엄청 뜨네요 정보를 불러들일 수 없다고 며칠 동안 이러네요 개선할 생각이 없는지 계속 그대로 이네요
2675,2,탈퇴하고 싶어요 도와주세요 부탁드립니다
2680,2,깔끔해진 건 마음에 드는데 프로필 사진 좀 다시 볼 수 있었으면 좋겠어요 잘 안 들어온다 해도 좋아하는 프로필 볼 때마다 기분 좋아서 그냥 자주 들어왔는데 허전하니까 별로
2685,2,토스 어플 알림 소리가 자꾸 울립니다 소리 나서 화면 보면 아무것도 안 떠있어요 수정 부탁드립니다
2692,4,잘 쓰고 있어요 최근 들어 농협 계좌 연동이 되지 않아요 확인 부탁드립니다
2709,1,오늘 핸드폰을 보니 갑자기 토스 프라임이 결제되었다는 알림이 떠서 보니 제가 건드린 것도 없는데 3900원이 결제되었습니다 본 즉시 바로 해지하였고 환불받지 못했는데 어떻게 된 일인가요 개발자님 답변 부탁드립니다
2713,4,입출금 알림 가능한 은행이 별로 없어요 국민 농협 같은 것도 알림 올 수 있게 해주세요
2716,3,주식할 겸 쓰기 시작했는데 수익률을 금액이 라로 봤으면 좋겠어요 거래내역으로만 볼 수 있어서 좀 불편하네요
2719,1,기존에 토스 어플 만보기로 잘 쓰던 유저입니다 시골에 살아서 지인들과 만보 채우면서 돌아다니고 있는데 새로운 특별 걷기 미션이 생기더니 8킬로미터 거리를 추천하더군요 그 이후로 토스 안 쓰려고 합니다 빨리 되돌려놓던가 우리 같은 사람들 포기하거나 선택해주세요
2758,3,이번에 토스 주식 사용하는데 너무 단순하고 주식 거래할 때마다 지문 인식 너무 불편해요 빠르게 구입하고 판매해야 하는데 답답한 감이 있어요 조금 디테일하게 세부적으로 호가랑 세부 그래프 볼수록 업데이트 부탁드려요
2767,4,현재 계좌 알림 기능이 안되고 있는데 확인 및 수정 부탁드립니다
2771,4,S10을 사용 중인데 며칠 전 시스템 업그레이드 후 만보기 기능이 거의 안 됩니다 확인 필요해 보이네요
2777,3,왜 캐시 워크 만보기는 되는데 토스에선 만보기 기능이 안된다고 뜨죠 한참 잘 이용하다가 폰 바꾸고 나니까 지원이 안 된다고 하는데 업그레이드해주셨으면 좋겠어요
2787,1,토스 주식 수익률 좀 보여주시고 다른 주식어플 참고해서 편의성 개선 좀 해주세요 입출금 말고 다 불편해요
2795,4,좋은데 광고 문자 좀 안 나오면 좋겠어요
2799,1,토스 증권 사용 중 접속이 끊겨 새로 로그인하라는 메시지가 떴습니다 금일 매도를 못하게 되었는데 안정적인 운영해주세요
2805,3,안녕하세요 매일 토스 잘 쓰는 중입니다 근데 이전부터 이상한 점이 있어 문의드립니다 토스에 모여있는 만보기 머니가 매주 10원씩 사라집니다 벌써 사라진 돈만 100원 가까이 되는데 이것 좀 빠른 시일 내에 고쳐주시길 부탁드립니다
2812,3,전 시각장애인이고 그래도 토스가 접근성이 좋아 막혀있던 계좌를 다시 복구하려 하는데 애로사항이 있어 개선을 바라는 맘으로 글을 올립니다 안전을 위해 본인확인을 철저하게 하는 건 좋지만 하루도 지나 지안은 본인확인 절차를 날짜만 지났다는 이유로 재 본인확인을 한다는 건 좀 효율성이 없어 보이네요 본인 폰으로 확인 절차를 거치고 본인이 사진을 찍어 올린 것인데 하루도 지나기 전에 다시 재인증 한다는 게 좀 납득이 안 가네요 더군다나 시각장애인에게는 사진을 찍는다는 건 다른 일보다도 힘든 작업인데 거기에 대한 다른 수단이 없다는 게 더욱더 아쉽네요 모두가 쉽고 편리한 금융을 추구한다면서 이런 부분이 너무 아쉽습니다 다른 곳처럼 영상통화를 통하여 본인확인이나 다른 방법도 좀 있었으면 하는 맘으로 글 남깁니다 결국은 또 못하고 넘어가는 아쉬움이 남네요
2820,4,혹시 해외에서는 사용할 수 없는 건가요 해외에 소 살고 있는데 어플이 좋아 보여서 사용하려고 했는데 안되네요 한국 전번이 필요하다고 해서 
2837,2,토스가 안돼요 처음에 설치했는데 입력이 잘 안돼요  본인 인증은 하루에 5번까지 가능해요 내일 다시 시도해주세요 
2842,2,다른 건 다 편하고 좋은데 토스 프라임 자동 결제되는 것 좀 바꿔주십쇼 20원 할인이 가능하다길래 안 하는 것보단 낫겠지란 생각으로 누르고 결제했더니 토스 프라임 3900원 결제했다고 알림 오네요 4900원짜리 하나 사려다가 3900원은 덤으로 나가버렸네요 이미 할인을 받아서 환불도 안 되고 토스 프라임 자동 결제를 없애고 결제 시 많은 확인 절차를 만들어주셨으면 좋겠네요
2846,1,사전 설명이나 경고문이 부족해요 대출조회 클릭하니 필요없늡 대부업까지 오십 개 가까이 자동 조회되던데 상세 카테고리를 걸었어야 하는 게 맞는 거죠 과다 조회 걸리면 책임 지실 건가요 이런 우려가 있는 부분은 사전에 과다 조회에 대해 고지해야 했어야 한다고 생각해요
2848,1,데이터 모바일 데이터 기준의 사용량이 많이 발생하고 있습니다 프로그램 점검을 부탁드립니다
2851,4,토스 증권 나와서 잘 사용하고 있어요 다만 5일선 20일 선 60일선 등 다른 정보도 볼 수 있으면 좋겠어요 아님 선택적으로 볼 수 있게라도 해주세요 이것 때문에 수수료 면제라도 너무 불편합니다
2856,3,폰 2개 쓰는데 2개다 사용할 수 있게 해주세요
2865,3,모든 계좌를 등록을 했는데 농협 계좌들은 금액이 안 보여요 깔았다가 다시 해도 안되는데 왜 금액으로 나오는가요 빠른 답변 좀 부탁드려요
2882,3,토스 주식에서 구입가격 몇 주 금액 현재가격몇주금액 해서 현재 몇 프로 증감인지 한눈에 비교 필요 즉 내가 개당 얼마에 구입했는지가 안 보임 추천 주식 자동으로 떴으면 좋겠음 그럼 추천 종목을 찾는 시간 소요가 불필요해짐 매수 매도 타이밍도 추천해줬으면 주린 이들은 언제 매수할지 매도할지 잘 모르니 이 정도 수준 되려면 증권사 플래너급  이 예측률이 점점 정확해진다면 너도나도 이 어플을 찾을 듯
2886,1,지금 전체 오류인 건지 계속 오류가 뜨는데 내용이 다 달라요 다른 곳에서 로그인해서 로그아웃되었다 질 않나 점검 시간이 0000부터 2359까지 하질 않나 본 계좌 확인이 안 된다지 않나;;;계속해서 오류 내용이 바뀌는 걸 보면 토스 자체의 문제인 것 같은데 확인 부탁드립니다
2898,1,토스는 광고해줘서 책임이 없다 너희들 안전하다는 토스 광고 믿고 투자한 사람은 뮈냐 토스로 송금하다 금융사 고가 나도 너희들은 또 책임 없겠다 이걸 어떻게 믿고 사용하냐
2910,2,제 월급통장 새마을을 연동시켰는데 월급 들어온 거 확인하려고 들어갔다가 갑자기 거래 내역을 불러올 수 없다고 합니다 이 오류 어떻게 해야 하나요 잘 되다가 갑자기 이럽니다 빠른 처리 부탁드려요
2912,3,입금 출금 관해서 알림도 발송이 되었으면 좋겠어요 광고성 이벤트 치킨값 모으기 비상금 저 금동 만들기 등 자제해주셨으면 좋겠어요 핸드폰 자체에서 글씨체를 바꾸게 되면 토스도 똑같이 바뀌면 좋을 것 같네요
2916,1,토스 증권 기능 기대 이하로 너무 부실합니다 캔들차트도 없고 이동평균선 같은 기본적인 보조지표도 없고 검색식으로 내가 원하는 조건에 맞는 종목을 찾을 수도 없습니다 매수매도 입력란은 가격과 수량을 다른 창으로 나눠놔서 주문 넣는데 시간을 엄청 잡아먹습니다 앱 개발하신 분이 한 번이라도 주식 매매를 해보셨나 궁금하네요 진심으로 주식 매매에 대해 진지하게 공부하시고 다시 개발해주세요
2937,1,토스 보험 파트너에서 설계사에 대한 존중도 필요합니다 존중해주세요 일방적인 평가에 대한 세부 내용이라도 알 수 있게 해주세요 토스 보험 파트너에 등록해서 테스트해보고 있는데요 아무리 고객 기준이라지만 뭘 한마디도 안한 사람이 그냥 이유도 알 수도 없이 불만족 평점 1점 주면 그냥 반영되는 시스템인 게 이상해요 불만족의 이유라도 확인하게 해야 하는 거 아닌가요 아무리 보험설계사나 보험에 대한 편견이 있다고 하지만 이 또한 설계사에 대한 역차별 아닌가요 단순히 고객들은 읽고만 있는데 소개받는 시스템인데 이런 경험을 하게 도니 나도 소개받아도 그냥 기본 인사만 하고 말아야겠다는 생각까지 듭니다 고객이 그저 호기심이면 본인이 상담 지속 여부를 선택할 수 있게 장치 마련 요청해요
2981,3,토스 머니 충전 계좌 별 표시 붙은 이 충전 계좌 해제 기능이 안 보이는데 안내 부탁드리며 해제 기능 없다면 생성해주시길 요청드립니다 충전 계좌 해제가 안 보여요 다른 계좌를 충전 계좌로 변경은 가능한 것 같고 자체 해제 기능은
