,score,comment
3033,4,주 거래가 국민은행이라 카드 알림 뱅킹 앱 등 오래전부터 사용했는데 점점 속도랑 사용성이 개선되어 좋아 요한 달에 한 번씩 스타 드림 서비스는 굉장히 마음에 들어요
3044,4,계좌 뷰 보기 설정이 3개에서 더 추가되면 좋겠네요 나머지는 사용하기 편리하게 되어 있습니다
3055,4,스타뱅킹 앱 빠릿빠릿하고 좋음 Kb 그룹 다른 앱 계속 만들지 말고 이 앱에 기능들을 통합하면 더 좋을 듯
3056,4,점점 개선되는 것이 보이나 앱 통합이 필요한 것 같음
3057,4,너무 잘 쓰고 있는 어플 중에 하나입니다 앞으로도 잘 부탁드려요
3058,2,램 사용량 최소화 앱 내 화면 전환 시 신속함 전반적인 최적화 이 세 가지 꼭 좀 부탁드리겠습니다 단 한 번의 업데이트로 모두를 만족시킬 수는 없겠지만 고객의 소리에 귀를 기울여 꾸준히 업데이트 해나간다면 분명 고객의 호응으로 보답될 것입니다 위 세 가지가 충족된다면 곧바로 별점 5개로 수정하겠습니다 그럼 기대해보겠습니다
3063,4,대부분 만족합니다 다만 Kb 스타 드림 서비스 신청 시 어려움이 있고 항목에 있어서 좀 더 다양함이 있으면 좋겠습니다
3064,4,간편 로그인 방식이 도입됐지만 여전히 앱 일부 기능은 반응성이 떨어지고 불편할 수 있습니다 또한 카드 증권 앱과 연동할 수 있는 기능도 마련되면 좋겠습니다
3070,4,주거래은행으로 스타뱅킹 쉽고 간편하게 너무 잘 사용하고 있어요 항상 타행 이체할 때에 수수료 없이 해서 좋고요 로그인하는 방법들이 다양해서 편안 걸로 사용할 수 있어 좋고 자주 쓰는 계좌를 등록하여 편이 사용하고 있고 최근 계좌도 좋아요 오픈뱅킹 조회도 너무 편해요 단지 불편한 점은 비슷한 앱들이 너무 많은데 필요한 것들은 설치해놔도 불편해서 잘 안 보게 되더라고요 비슷한 것들은 한 어플에 다 볼 수 있게 해주면 너무 좋을 것 같아요
3074,3,인증 시 시간이 많이 소요되며 자동 로그인을 폰 자체 바이오 인증 안 해도 가능하게 해주면 좋겠네요
3090,3,오랫동안 사용해온 앱 좀 더 단순했으면 좋겠네요
3091,4,스타뱅킹은 첫 스마트폰을 구입하면서부터 15년 넘게 사용하고 있는데 편리합니다 직접 은행에 가지 않아도 웬만한 금융업무를 다 수행할 수가 있어요 그러나 잦은 업데이트는 제발 물론 보안이 중요하니 패치 업데이트를 자주 해야겠지만은 정기적으로 업데이트를 하면 좋을 것 같아요 저장용량에도 한계가 있어서 그 외엔 다 좋아요 편리합니다
3092,4,이벤트도 많이 하고 좋지만 다른 은행들처럼 통합된 앱이 나왔으면 좋겠습니다
3093,4,국민은행 앱을 처음으로 설치해보았는데요 처음 설치하는 이용자로서 관련 앱이 많아서 어떤 앱이 추가로 필요할지 한눈에 알기는 어렵더라고요 그래서 이런 부분이 개선되었으면 해서 리뷰를 남기려고 했는데 먼저 글을 작성해주신 분도 비슷한 의견이 있어서 동감하며 저도 의견을 남기게 되었습니다 리브 리브 메이트 리브 똑똑 KB Pay 등 각 어떤 목적을 가진 사람들이 설치하면 좋은 앱인지 한눈에 정리해놓은 안내 페이지가 있으면 더 좋을 것 같습니다 그리고 통장 개설이나 인증서 발급을 위해 앱을 사용하던 중 홈버튼을 누르고서 다른 일을 하다가 다시 스타뱅킹 앱을 들어가면 작성하던 것이 초기화되어 진행 중인 내역 페이지에 들어가기까지 다시 폰으로 본인인증하느라 반복적으로 했던 작업을 또 하기도 하고 시간을 많이 소비하게 되긴 하더라고요 보안상 이렇게 만들어 놓으신 것 같아서 그 부분은 감안하고 사용하겠습니다
3095,4,장점  은행거래용으로 사용하기 편리해요 이체 잔액 확인 적금 종류 확인 등 아이콘이 직관적여서 사용하기 쉽습니다 단점  관심 계좌 등록 이체한도 조정 등의 은행거래 관련 메뉴를 사용할 때 찾기가 너무 어려워요 카테고리를 쉽게 찾을 수 있게 초기화면에 띄워주시면 좋겠어요
3096,4,사용하면서 오류도 적고 계좌 보는 것도 편리하고 오래 쓴 만큼 익숙해서 좋은데요 너무 여러 가지로 나눠있어서 이것저것 들어가서 확인해 여하고 새로 다운로드해서 등록해야 해서 번거로워요 비슷한 어플은 같은 케이비니까 합치면 좋겠어요
3105,4,10년 넘게 이 어플을 쓰면서 속도 인터페이스가 상당히 좋아짐 아직 타 금융사를 따라가기는 부족한 점이 있지만 상당히 만족 중 다만 리브 리브 메이트 등 잡다한 어플이 너무 많음 통합이 필요해 보임
3109,4,취업하고 계속 메인으로 사용해왔습니다 타 은행 앱들 대비 UI가 직관적이고 앱 자체 안정성도 높아서 만족하며 사용 중입니다 단지 아쉬운 점은 앱 자체가 좀 무거운 느낌이고 금융앱들 모두 해당되나 토스나 칼뱅 대비 KB금융 내 너무 많은 앱들을 좀 정리할 필요가 있어 보입니다 한가지 건의하고 싶은 점은 빠른 이체 기능 매우 만족하며 사용 중인데 등록 가능 계좌를 현 50개에서 100개로 늘려주면 감사하겠습니다
3111,4,국민은행은 다 좋은데 관련 앱을 좀 통일했으면 좋겠습니다 리브며 페이며 다 따로 깔아야 되는 번거로움이 너무 심해요
3114,4,타은행 외화 연계 계좌를 통해 해외 주식을 손쉽게 매수하고 매도하여 연계계좌로 자금 이체를 할 수 있어서 너무나도 편했어요 그리고 펀드 매수 타이밍을 잡을 수 있게 한 달 동안 펀드 수익률 기준가를 그래프로 보고 잡을 수 있게 제공해주면 좋을 거 같습니다 그리고 다양한 이벤트로 고객 참여를 할 수 있어서 혜택도 많이 받고 좋았어요
3116,4,접근성이 좋고 간단히 kb카드 사용 기록도 알아볼 수 있어서 편해요 KB 부동산 시세도 검색할 수 있으면 좋겠습니다
3117,4,사용하는데 크게 어려움은 없으나 좀 더 쉽고 보기 편하게 되어 있었으면 좋겠어요
3120,4,국민은행 앱 좋은데 국민은행 관련 앱이 너무 많아요 통합되면 좋겠어요
3122,4,예전보다 사용 메뉴 등이 편리해지고 자산별 확인이 쉬워져서 좋네요 상세 메뉴 이름을 좀 더 쉽게 찾을 수 있게 해면 더 좋을 것 같아요
3127,4,간편 이체가 잘 돼서 좋아요 노란색 앱 디자인이 눈에 잘 띄어 좋고요 로그인할 때 조금 버벅거리는 게 느껴지는데 제 핸드폰이 구형이라 그런듯하지만 ; 이 부분만 개선된다면 별 5개 각입니다 
3128,4,뒤로 가기를 누르면 화면이 잘 뜨지 않아서 재접속을 하거나 홈 버튼을 터치해야 하는 번거로움이 있습니다 개선 부탁드립니다 
3132,4,빠르고 편해요 자주 쓰는 이체켸좌 같은 항목은 폰뱅킹이랑 pc 인터넷뱅킹이랑 연동됐으면 좋겠어요
3134,1,kb는 심히 어플 통합이 필요함 대체 왜 이렇게 어플이 용도마다 있음 하나은행을 좀 본받아야 어플 때문에 주거래은행 바꾸고 싶은데 일단 참고 있음 진짜 복잡하고 어플이 수십 가지에 아이티 부서 보고 있다면 제발 개선 좀
3138,4,예전보다 레이아웃이 좀 단순해져서 좋네요 앱 이것저것 개발하지 말고 하나로 기능들을 모으는 게 좋겠네요 국민은행 관련 앱만 스타뱅킹 리브 등 몇 개인지 모르겠네요
3154,3,UI 쪽으로 고민해서 개선하면 정말 괜찮을 듯합니다 앱이 약간 번잡한 느낌이 없지 않아 있네요 그리고 메뉴의 통일성이 별로입니다 이곳저곳에 난잡하게 서비스들이 흩어져 있는 모습입니다
3155,4,조금 더 보기 편하게 심플하면 좋겠어요
3159,3,가끔 모바일 뱅킹을 이용하려고 할 때 버퍼링이 너무 길어져 급하게 사용 못 할 때가 종종 있습니다 그리고 이전 화면으로의 전환이 되지 않을 때도 많습니다 또한 한꺼번에 두 계좌이체를 위한 버튼 노출이 찾기 쉽게 되었으면 좋겠습니다 주거래 은행으로 국민만 이용하기에 참고해주시어 개선되기를 바랍니다
3160,4,국민은행 앱은 타은행과 마찬가지로 로그인 방식이 편리하다는 것입니다 다양하고 본인이 원하는 방식을 선택 가능하다는 장점도 있습니다 제가 한 번씩 깜박하는 게 있어서 결제일에 얼마를 넣는지를 잊어먹는 경우가 있어서 애를 먹곤 하는데 카드 결제일 같은 날 안 잊어먹게 알람 설정 기능이 있었으면 좋겠습니다 이런 고객들의 의견을 참조하시고 나날이 발전하는 국민의 bank가 되길 응원합니다
3161,3,공인인증서 오류인듯합니다 인증서 갱신 후 팝업으로 바로 뜨는 지문인식을 항상 못합니다 만료된 인증서라고 뜨는데 저는 이미 갱신을 완료한 상태고 그 창을 종료하고 하단에 지문으로 인증서 로그인을 해야만 로그인이 됩니다 인증서 갱신을 다시 해보려고 하면 이미 갱신했다고 하는데 앱 구동시 동시에 뜨는 지문인식은 여전히 안됩니다 너무 번거로우니 개선 부탁드립니다
3162,4,국민은행 오랜 고객으로 꼭 필요한 앱이에요 웬만한 건 다 괜찮은데 리뉴얼 업데이트 할 때마다 사용이 불편해요 변경되는 게 많아서  계좌 페이지 편집할 수 있도록 해주세요
3164,4,KB 스타뱅킹 앱은 다른 은행 앱들과 비교할 때 깔끔한 인터페이스 사용자 편의성 안정성이 좋다고 생각합니다 다만 KB국민은행은 각 기능별로 별도의 앱이 너무 많아서 각각 들어가서 업무를 처리해야 하는 것에 번거로움이 있습니다 최근 트렌드에 맞춰 주요 앱들을 통합하여 하나의 앱으로 만들면 더 좋을 것 같습니다
3170,4,앱 속도 개선이 필요
3171,4,국민은행 앱들이 너무 많아요 통합 좀 해주세요
3176,4,마이핏 통장 잘 쓰고 있어요 이런 거 아주 좋아요 그런데 잔액을 생활비 잔액만 보이게 설정할 수 있으면 좋겠어요 그리고 비상금에 있는 금액을 출금 안 되게 설정하는 것도 있으면 좋겠어요 출금 안 되게 해놨다가 다시 설정 바꾸려면 어느 정도 날짜가 지나서 되던가 이런 식으로
3186,4,전반적으로 사용하기 편리한 은행 앱입니다 메뉴가 찾기 쉽고 깔끔해서 쉽게 찾아 이용 가능하고 모바일 인증서가 제일 맘에 드네요 오픈뱅킹 등록으로 타은행 계좌도 조회 가능해서 편리합니다 한가지 아쉬운 건 국민은행과 관련된 앱 종류가 너무너무 많습니다 통합 합병해주셨으면 하는 바람이 있습니다
3189,4,대체적으로 사용에 불편함 없이 잘 이용 중입니다 로딩이 늦는 경우가 있어 답답한 경우와 로그인 후 첫 화면을 조금 더 간결하게 하는 편이 좋을 것 같습니다
3193,4,장기간 잘 사용하고 있습니다 그러나 뱅킹 카드 보험 등 kb 이름의 어플 종류가 많아 번거롭습니다 한 개의 어플로 통합이 이루어지면 좋을 것 같습니다
3205,4,이 체내 역에 메모 기능이 있으면 좋겠어요
3209,3,여러 앱 좀 하나로 통합해주세요
3214,4,익숙해지면 또 편해요 다만 리브 리브 메이트 스타뱅킹 어플 합쳐주면 좋겠어요
3219,4,사용하기 편리합니다 근데 속도가 좀 더 빠르면 좋겠네요
3220,3,단순하게 사용자 기준으로 또 영업점 또는 고객센터에서 좀 더 업무를 알도록 했으면 좋겠습니다
3235,4,특별히 불편한 점은 없었고 계좌조회 조건 검색 시 조건 기간에 따른 합계액이 나오면 좋을 거 같아요
3244,4,주거래은행이어서 그런지 앱 아이콘도 노란색으로 딱 눈에 잘 띄며 로그인도 패턴 지문 이식 등 편하게 잘 이용하고 있어요 다른 앱을 사용하지 않아 딱히 다른 불편함은 모르겠네요 그렇지만 불필요한 정보공개로 광고 전화가 자주 와서 불편합니다 여기와는 관련 없겠지만 관계자분들께 말씀 좀 부탁드립니다
3245,4,앱 쓰기 편하네요 좀만 더 빠릿빠릿했으며 네 좋겠습니다
3255,4,다달이 이체해야 하는 부분이 있는데 공인인증서 없이도 복잡하지 않게 간편하게 이체할 수 있어서 편해요 그런데 다른 것을 확인하려면 너무 많은 앱들을 깔아야 해서 그런 건 간소화 시켜 한눈에 볼 수 있었으면 좋겠어요  대체적으로 만족하며 잘 사용하고 있어요
3264,4,필요한 메뉴 찾느라 좀 헤매긴 했는데 오픈뱅킹 편하네요 국민은행 앱만 3개 쓰고 있는데 통합해줬으면 좋겠어요
3265,3,다 좋은데요 은행 가서 본인인증하면 타면의 기기도 사용 가능했으면 좋겠습니다 전에는 됐었는데 이제 안되는 거로 바뀌었어요 무조건 앱 깔린 기기 폰 번호가 자동으로 깔리는데 수정도 안되고 그게 매우 불편해요
3271,4,자주 사용하는 메뉴를 개인화하여 제공해 줬으면 합니다 또한 지문인식이 안 된 경우 칼뱅처럼 바로 다시 인식할 수 있도록 개선 바랍니다
3277,4,자주 앱 사용합니다 편해요 계속 편한 기능 업그레이드 부탁드립니다
3281,4,사용하기 편리하고 노란색이라 깔끔하고 이뻐요 메뉴가 통합되면 더 편리할 거 같긴 해요 로그인도 간편화되면 편하고 좋을 거 같아요
3289,4,입출금 내역에 간단히 메모 남김 기능이 있으면 좋겠어요
3290,3,1 kb 스타 알림 어플과 통합을 원함 같은 kb 은행 어플인데 굳이 여러 개 있을 필요가 있는지 의문임 2 로그인할 때 공인인증서 공동 인증서 비번 입력했는데 이체할 때도 또 공인인증서 비번 입력하라고 해서 귀찮음
3293,4,국민은행이 주 은행이어서 제일 많이 쓰는 금융 어플이 이 어플이네요 자주 쓰는 어플이라 적응이 돼서 그런지 스타뱅킹 어플이 가장 사용하기 편합니다 메뉴 검색 기능 정말 편리해요 오류 난 적도 극히 드물고 터치하기 쉽도록 만들어져있어요 단점은 국민은행 국민카드 관련 어플이 너무 많아요 통합 가능한 어플들은 모아서 하나의 어플로 만들어졌으면 좋겠어요
3297,3,신규 상품 검색 전 장바구니 화면 잘 보이게 해주세요요
3298,4,국민은행이 주 은행이어서 APP 잘 쓰고 있어요 불편하다 느끼진 않았지만 토스처럼 여러 기능들이 쉽게 제공되면 더 좋을 것 같아요
3299,4,깔끔하게 정리되어있어 이용하는데 좋네요 리브 포인트도 함께 볼 수 있도록 연동되면 좋을 듯합니다
3306,4,앱 사용은 전반적으로 편리하고 깔끔하게 되어있는데 개인적으로 입출금 알림 앱 별도로 설치 없어도 알림 가능하게 되면 더 좋을 것 같아요
3312,4,국민은행에 급여 통장으로 사용한 지도 10년이 넘었네요 그동안 많이 점이 좋아지고 있는데 앞으로도 좋아지겠죠 앱들이 여러 가지가 있는데 여러 가지로 나누지 말고 하나의 앱에서 필요에 따라 스위치처럼 onoff 하여 사용할 수 있도록 사용자의 편의성을 높이는 게 좋겠네요
3313,4,다양한 기능이 있어서 좋지만 한눈에 들어오진 않는 것 같아요 한 달간 지출 내역을 자세히 확인 분석해주는 기능을 좀 더 자세하게 볼 수 있도록 다듬었으면 좋겠습니다
3315,3,국민은행 어플은 입출금 카드 이벤트 주식투자 등 카테고리별로 어플이 따로따로 있어서 너무 불편합니다 하나의 어플로 통합했으면 좋겠습니다 신한은행 쏠을 벤치마킹하시기를
3316,4,자주 사용하고 있어요 은행 창구 갈 일이 많이 줄었어요 opt 없이 이체 금액이 상향 됐으면 좋겠어요 현재는 빠른 이체 설정된 계좌만 간편하게 이체되고 있는데 아쉬움이 있어요 인터넷은행 이 부분이 엄청 편해요
3317,4,스타뱅킹 프로그램을 이용하며 간단하게 이체 송금 등 이용하고 있어 크게 불편한 점은 없으나 한가지 아쉬운 점이 있다면 보안에 치중되어서 그런지 페이지 로딩 시 약간 느린듯합니다 보안접속이 되면 그다음부터는 저속의 데이터에서도 빠르게 실행될 수 있게 신경 좀 써주시면 좋을듯합니다 감사합니다
3328,4,자주 사용하는 앱이라 숙달되어 사용이 편합니다 속도도 괜찮고요 가끔 로그인 지문인식 중에 강제 종료되는 버그가 있기도 합니다 메인메뉴가 글자가 작고 내용이 많은듯합니다 사실 자주 안 쓰는 메뉴라 잘 안 들어가지만 은행 앱에서는 사용하는 메뉴가 거의 정해진 듯합니다 따라서 내가 자주 쓰는 메뉴나 최근 썼던 메뉴만 모아서 취향에 따라 배경화면 선택하는 등 스마트폰 홈 화면 정렬하듯이 나만의 홈 화면 꾸미기 하는 기능이 있으면 글자 크기도 조절해서 어르신이나 학생들 취향에도 좋지 않을까 합니다 리뉴얼 할 때 확 바꿔서 메뉴 위치 헷갈리게 하지만 마시고 본인이 스스로 리뉴얼 화면을 꾸미게 해주세요
3333,3,유독 국민은행 앱은 여러 개를 설치해야만 하는 경우가 많아서 불편하다 단 하나의 앱으로도 충분히 이용함에 불편함이 없었으면 좋겠다
3337,4,전체적으로 깔끔하게 정리되어있어서 메뉴 활용이 좋습니다 한 가지 개선했으면 하는 점은 인터넷으로 접속하여 고객센터로 들어가면 실시간 11 문의가 가능한데 앱에서 고객센터로 들어가면 실시간 상담 메뉴를 찾을 수 없습니다 챗봇만 확인 가능한데 제가 못 찾는 거라면 메뉴가 잘 보이도록 하면 좋겠네요
3338,4,로그인을 하면 전 계좌 조회 화면으로 바로 연결되는 점이 좋은 거 같아요 홈 화면에선 기본적으로 이용하는 메뉴 이외에 가장 눈에 들어오는 위치에 이벤트나 자산관리 이런 섹션이 있어 좋네요 이체나 잔액조회 대출 등등 메뉴 찾기나 필요한 업무를 처리하는 건 다른 은행 앱이랑 비슷한 거 같아요
3341,4,계좌 조회 화면에서 뒤로 가기 누르면 바로 앱이 종료되었으면 좋겠습니다 앱 실행하면 바로 계좌조회 화면으로 이동하는데 종료하면 들어간 적 없는 홈 화면으로 이동했다가 종료해야 하는 불편함이 있어요
3342,2,디자인은 노란색으로 깔끔한데 구성이 복잡하고 한눈에 들어오지 않아요 상품 검색도 복잡하고 MY 메뉴도 복잡해요 한눈에 들어올 수 있게 정리하면 좋겠고 업무 볼 때 편하게 한눈에 정보들이 조회되면 좋겠어요 다양한 이벤트가 없어서 아쉬워요
3347,4,앱에서 계좌에서 바로 연결돼서 카드 만들기가 가능하면 좋겠네요 카드로 따로 들어가 계좌번호 입력해서 만드는 게 번거롭네요
3349,4,편리하고 좋긴 한데 좀 더 간단했으면 좋겠습니다 기능은 많은데 찾는 데 오래 걸려요
3350,4,메뉴가 처음 사용하는 사람은 쉽지 않음 적응기간이 필요합니다
3358,4,금리 높은 예금상품 좀 발행해주세요
3359,4,비슷한 어플 통합 필요 KB 어플들로 제 금융 어플 서랍은 온통 노란색
3361,3,구성이 옛것 같아요 편의성도 그럭저럭 투자와 개선이 좀 필요해요
3363,4,계좌 잔액에 기본 비만 표시하고 생활비랑 비상금은 따로 표시되게 해주세요
3370,4,Kb 스타뱅킹 어플 잘 쓰고 있어요 사용자 입장에서 몇 가지 아쉬운 점이 있다면 첫째 디자인은 심플하지만 타 은행 어플에 비해 너무 평면적인 느낌이에요 둘째 사용자가 쓰기에 편리했으면 좋겠어요 예를 들면 예금거래 내역 메모 등 굳이 다른 어플을 다운로드하지 않아도 기본적인 서비스를 제공했으면 좋겠어요 Kb 스타뱅킹이 국민은행에서 제공하는 다양한 서비스와 혜택을 한눈에 그리고 보다 입체적이고 편리하게 볼 수 있는 감각적인 어플로 발전하길 기대할게요
3373,4,앱 로딩 시간이 길지 않고 심플해서 사용하기 편리합니다 청약 때문에 가입했는데 메뉴가 눈에 잘 들어와서 헷갈리지 않고 좋더군요 오픈뱅킹 서비스도 다른 은행보다 더 간편합니다 다만 다른 분들 말처럼 앱을 하나로 통합시키면 좋겠습니다 이가 저것 다 깔면 용량도 용량이지만 일단 헷갈려서 말이죠
3374,3,어플 자체는 괜찮은데 국민은 관련 어플이 너무 많아서 이용하는데 힘드네요 정말 필요한 것만 남기고 정리되면 더 편할 것 같아요
3377,4,늘 잘 사용하고 있습니다 단 kb 스타 드림 찾아가는 경로가 조금 복잡해서 찾기 편리해지면 더 좋겠어요
3380,4,어플로 간편하게 은행일을 볼 수 있어서 좋아요 그렇지만 스타뱅킹 스타 알림 리블리 브 메이트 등등 너무 나뉘어있어서 각 업무 볼 때 따로 들어가야 해서 불편해요 한 앱에 통합하면 참 좋을 거 같아요
3386,3,국민은행 스타뱅킹과 카카오은행을 비교해 볼 때 스타뱅킹은 자주 사용하지 않는 여러 가지 기능을 대부분 화면 안에 담고 있어서 20년 전이나 지금이나 큰 변화 없이 복잡하고 어렵게 구성되어 있다 자주 사용하지 않는 기능은 보이지 않는 곳으로 모두 옮기던가 하고 많이 사용하는 조회나 이체는 좀 더 단순하고 직관적으로 만들면 좋겠다 스타뱅킹은 세월이 흘러도 획기적인 변화가 없어서 아쉽다
3387,4,예전보다 좀 속도도 개선되고 메뉴 정리도 됐어요
3391,4,kb 스타뱅킹 어플 실행 시 좀 무거운 느낌이 있습니다 또한 kb금융 관련 어플 종류가 너무 산개해 있습니다 심플하게 통합 좀 해주셨으면 좋겠습니다
3407,4,항상 잘 쓰고 있어요 넘어가는 속도만 좀 더 빠르면 좋겠어요
3408,4,빠른 이체 별명 길이 좀 늘려주시고 숫자 넣을 수 있게 해주세요
3411,4,스타뱅킹 앱 자체는 쓰기는 편한데 KB 스타뱅킹 하나로 앱 통일 좀 부탁드려요 리브 스타 알림 등등 관련 앱이 너무 많아서 일일이 들어가는 것도 힘들고 오랜만에 관련 앱을 들어가면 항상 업데이트가 필요해서 긴급할 때는 영 불편합니다
3412,4,앱 첫 화면의 UI 개선 요청 계좌 잔액 및 송금하기 직관적인 사용
3413,4,국민은행 수십 년째 잘 이용하고 있는데요 스타뱅킹하면서 느낀 점은 목록이 한 번에 눈에 들어와서 원하는 거 찾을 때 쉽게 찾을 수 있는 장점이 있어요 반면 지문인식할 때 로딩 표시로 동전이 뜨는데 자주 로그인이 안 되고 그냥 나가죠요 이거는 꽤 됐는데 개선이 안되는 게 아쉽습니다
3417,4,스타뱅킹 미니 쓰다가 이체 실패 에러가 너무 많아 나서 바꿨는데요 확실히 미니 앱보다 무겁기는 하네요 어차피 지문을 쓰지만 스타뱅킹은 뱅크 사인이 안되는 것과 이체 시 계좌번호 붙여넣기를 길게 터치해야 가능한 부분도 개선해주시면 좋겠어요
3418,4,KB app 너무 많아요 단순화 필요
3419,4,카카오페이처럼 지방세 자동차세 고지서 알림 및 자동납부 기능 신설해주세요
3433,4,00은행에서 kb국민은행으로 갈아타는 중이에요 00은행 뱅킹 사용하다 kb 뱅킹에 익숙지 않은데 한 가지 불편함을 느낀 거 kb 뱅킹 앱에 로그인 시 너무 느려요 로그인하면 동그라미 속에 kb 마크가 둥둥 뜨는 시간이 길게 느껴지고 한 번 다른 메뉴 시 보려면 kb 마크 오래 동동 떠서 답답해요 사용한 지 얼마 되지 않지만 다른 은행 앱보다 확실히 늦음을 느낍니다 이 점이 개선되었으면 좋겠네요
3434,4,직관적인 면에서 좋습니다 몇 개의 어플이 있는데 통합하면 좋을 거 같아요
3436,4,무난하지만 사용 편의성보다도 한눈에 운용비율을 볼 수 있는 시각화 데이터 자료가 제공되면 더 좋을 듯합니다
3441,4,기존에 불안정했던 부분은 최근 많이 개선된듯하네요 큰 문제 없이 잘 사용 중입니다
3444,4,기존에는 주거래은행이라 불만이 많아도 그냥 썼었는데 개선 이후에 오류도 없어지고 전반적으로 많이 좋아졌습니다 메뉴 구성이 직관적이어서 사용이 편리합니다 단점으로는 타사 대비 로딩이 긴 느낌인데 이 부분만 개선하면 최고일듯합니다
3447,4,어릴 때부터 지금까지 쭉 주거래은행으로 선택해서 지속적으로 사용 중이에요 로그인을 다양하게 할 수 있어 편리하고 각각의 계좌도 깔끔하게 나열되어있어서 보기 편해요 그렇지만 스타뱅킹 리브 메이트 등 따로 앱을 다운로드해서 이용하는 게 좀 불편해요 통합해서 이용할 수 있게 해주세요
3450,4,스타뱅킹 직관적이고 사용하기 편리하지만 다른 앱들과 통합되면 더 좋겠어요 하나씩 설치하고 각자 이용해야 하는 게 번거롭습니다
3455,4,소비자 편의를 위한 간편등록 안심 등록 모바일 인증서 등이 구축되어 상당히 유용한 것 같아요 콘텐츠는 매우 좋은데 콘텐츠의 배열이 찾기 쉽게 정리되면 좋겠고 로그인 및 화면 속도가 조금 더 빠르면 매우 만족할 것 같아요
3458,4,국민은행을 20년 넘게 이용하고 있는 고객입니다 여전히 늘 신뢰 가는 은행이라 믿음이 갑니다 예적금 상품도 좀 더 풍부해지면 좋겠습니다 모바일 홍보마케팅도 좀 더 해주시고요 늘 응원합니다
3460,4,좀 더 통합된 어플이면 좋겠고 쓰기 편해서 좋아요
3462,4,기존에 쓰던 휴면계좌를 찾아서 다시 개 거래하려고 가입했는데 생각보다 편리하고 깔끔하네요 계좌 종류별로 찾고 보기도 편하고 로그인 방식도 여러 개라 편리하고 글씨 크기도 크기 조절 창 뜨는 것 보니 노약자나 약시인 분들도 배려해주는듯해서 좋았어요 단 kb 관련 앱이 너무 많아서 헷갈려요 요즘 다 통합 앱이 대세인데 편리하게 하나로 통합해서 관리해주세요 이것저것 깔기 불편하네요 kb 관련 앱만 벌써 3개네요
3469,4,기능이 다 만족스럽고 좋아요 속도는 좀 더 빠르게 개선해주세요
3472,3,글자가 너무 많아 어지러움 조금 단순했으면 좋겠어요
3475,4,평소 결제예정금액이나 청구할인된 품목을 잘 확인하기에 편합니다 서비스 혜택받기 위한 금액 실적이 충족되었는지 바로 메인에서 확인 가능하면 더 좋을 거 같아요
3479,4,편하고 신속하게 들어가려고 패턴 로그인을 선택했는데 로딩 시간이 좀 오래 걸리네요 간편한 만큼 신속하게 로그인되면 좋겠어요 그 외엔 전 계좌가 한눈에 보이고 불편함은 없습니다
3516,4,다양한 기능이 있어서 사용하기 편리합니다 하지만 로그인 시 시간이 조금만 더 빨리 단축되었으면 좋겠습니다 그리고 여러 가지로 나누어져 있는 앱을 하나로 통일했으면 좋겠습니다
3518,3,올인 뱅크도 이용하고 있는데 올인 뱅크에 비해서 스타뱅킹은 로딩 시간이 길어요 로그인할 때도 그렇고 메뉴 이동 시에도 기본적으로 기다리는 시간이 있어 좀 그래요 빠릿빠릿 바뀌었으면 좋겠어요
3519,4,꽤 편리한데 pc에 영어 OS 가 깔려있으면 인증서 카피가 폰에서 PC로 또 그 반대로도 안됩니다 그 점을 개선해주셨으면 좋겠습니다 그리고 이 앱에서 증권계좌를 열려고 했는데 자꾸 에러가 나서 결국 설치하지 못했어요
3522,4,메뉴 찾기가 좀 더 편리했으면 좋겠어요
3524,4,나름 쓸만하고 좋아요 요즘 다른 앱에 다 있는 신용점수나 간편 대출 여부 확인도 같이 되면 좋겠네요
3525,3,기획자분이 고민을 많이 하신듯 합니다 타은행 앱 대비 사용성이 뛰어나요 그러나 앱속도몀에선 개선이 필요할 것 같아요 기존 인터넷은행 대비 페이지 전환 시 로딩이 너무 길어요
3527,4,입출금 거래내역 조회가 홈 메인화면에 있었으면 좋겠습니다
3538,4,Kb 앱이 너무 많아요 스마트 알림부터 리브 메이트 리브 등등 여러 개 설치하는 게 불편해요 통합해서 한 어플에서 다 할 수 있으면 좋을 텐데
3542,4,어떤 통장은 금리 표시가 안되네요 처음 화면 같은 것도 전체적으로 심플하고 눈에 들어오게 리뉴얼 했으면 좋겠네요 대부분 만족하며 사용하고 있어요
3547,3,아래와 같이 리뷰를 별 한 개 주고 썼었는데 지금은 이런 오류는 없어진 것 같네요 처음보다 많이 좋아진 것 같아 좋네요 다만 가끔 어플이 켜지고 지문 인식차까지만 나오고 더 이상 지문인식 진행이 되지 않는 오류는 있습니다 그 문제 외에는 구성들도 편하게 되어있어 잘 쓰고 있습니다 계속 오류 나요 첫 화면 뜨고 그냥 멈추고 앱 닫기 메시지 나오고 지금 로그인하려고 10번 넘게 시도하다가 짜증이 개선이 시급하게 필요할 듯합니다
3549,3,저는 원래 국민은행이 주거래 은행입니다 카드 결제도 국민은행을 통해 결제를 하는데 문제는 속도입니다 타행에 비해 한 세배쯤 느린 것 같습니다 지문 로그인도 느리고 다음 화면으로 넘어가는 것도 세월이니 자연스럽게 타행의 오픈뱅킹을 이용할 수밖에 없게 되더군요 최근에 시작한 주식거래도 KB증권계좌로 하면 느릴 것이라 지레 겁먹고 결국 타행의 증권계좌를 개설하고 말았습니다 원컨대 속도를 좀 개선해 주시기 바랍니다
